item,version_group,version,price_type,amount,currency,note,source
tm02,brilliant-diamond-shining-pearl,,sell,1500,poke-dollar,,pokeapi
tm02,scarlet-violet,,buy,,poke-dollar,,pokeapi
tm02,scarlet-violet,,sell,400,poke-dollar,,pokeapi
lure-ball,gold-silver,,sell,150,poke-dollar,,bulbapedia
lure-ball,crystal,,sell,150,poke-dollar,,bulbapedia
lure-ball,heartgold-soulsilver,,sell,150,poke-dollar,,bulbapedia
lure-ball,black-white,,sell,150,poke-dollar,,bulbapedia
lure-ball,black-2-white-2,,sell,150,poke-dollar,,bulbapedia
lure-ball,x-y,,sell,150,poke-dollar,,bulbapedia
lure-ball,omega-ruby-alpha-sapphire,,sell,150,poke-dollar,,bulbapedia
level-ball,gold-silver,,sell,150,poke-dollar,,bulbapedia
level-ball,crystal,,sell,150,poke-dollar,,bulbapedia
level-ball,heartgold-soulsilver,,sell,150,poke-dollar,,bulbapedia
level-ball,black-white,,sell,150,poke-dollar,,bulbapedia
level-ball,black-2-white-2,,sell,150,poke-dollar,,bulbapedia
level-ball,x-y,,sell,150,poke-dollar,,bulbapedia
level-ball,omega-ruby-alpha-sapphire,,sell,150,poke-dollar,,bulbapedia
moon-ball,gold-silver,,sell,150,poke-dollar,,bulbapedia
moon-ball,crystal,,sell,150,poke-dollar,,bulbapedia
moon-ball,heartgold-soulsilver,,sell,150,poke-dollar,,bulbapedia
moon-ball,black-white,,sell,150,poke-dollar,,bulbapedia
moon-ball,black-2-white-2,,sell,150,poke-dollar,,bulbapedia
moon-ball,x-y,,sell,150,poke-dollar,,bulbapedia
moon-ball,omega-ruby-alpha-sapphire,,sell,150,poke-dollar,,bulbapedia
heavy-ball,gold-silver,,sell,150,poke-dollar,,bulbapedia
heavy-ball,crystal,,sell,150,poke-dollar,,bulbapedia
heavy-ball,heartgold-soulsilver,,sell,150,poke-dollar,,bulbapedia
heavy-ball,black-white,,sell,150,poke-dollar,,bulbapedia
heavy-ball,black-2-white-2,,sell,150,poke-dollar,,bulbapedia
heavy-ball,x-y,,sell,150,poke-dollar,,bulbapedia
heavy-ball,omega-ruby-alpha-sapphire,,sell,150,poke-dollar,,bulbapedia
fast-ball,gold-silver,,sell,150,poke-dollar,,bulbapedia
fast-ball,crystal,,sell,150,poke-dollar,,bulbapedia
fast-ball,heartgold-soulsilver,,sell,150,poke-dollar,,bulbapedia
fast-ball,black-white,,sell,150,poke-dollar,,bulbapedia
fast-ball,black-2-white-2,,sell,150,poke-dollar,,bulbapedia
fast-ball,x-y,,sell,150,poke-dollar,,bulbapedia
fast-ball,omega-ruby-alpha-sapphire,,sell,150,poke-dollar,,bulbapedia
friend-ball,gold-silver,,sell,150,poke-dollar,,bulbapedia
friend-ball,crystal,,sell,150,poke-dollar,,bulbapedia
friend-ball,heartgold-soulsilver,,sell,150,poke-dollar,,bulbapedia
friend-ball,black-white,,sell,150,poke-dollar,,bulbapedia
friend-ball,black-2-white-2,,sell,150,poke-dollar,,bulbapedia
friend-ball,x-y,,sell,150,poke-dollar,,bulbapedia
friend-ball,omega-ruby-alpha-sapphire,,sell,150,poke-dollar,,bulbapedia
love-ball,gold-silver,,sell,150,poke-dollar,,bulbapedia
love-ball,crystal,,sell,150,poke-dollar,,bulbapedia
love-ball,heartgold-soulsilver,,sell,150,poke-dollar,,bulbapedia
love-ball,black-white,,sell,150,poke-dollar,,bulbapedia
love-ball,black-2-white-2,,sell,150,poke-dollar,,bulbapedia
love-ball,x-y,,sell,150,poke-dollar,,bulbapedia
love-ball,omega-ruby-alpha-sapphire,,sell,150,poke-dollar,,bulbapedia
sport-ball,heartgold-soulsilver,,sell,150,poke-dollar,,bulbapedia
sport-ball,black-white,,sell,150,poke-dollar,,bulbapedia
sport-ball,black-2-white-2,,sell,150,poke-dollar,,bulbapedia
sport-ball,x-y,,sell,150,poke-dollar,,bulbapedia
sport-ball,omega-ruby-alpha-sapphire,,sell,150,poke-dollar,,bulbapedia
sport-ball,sun-moon,,sell,150,poke-dollar,,bulbapedia
sport-ball,ultra-sun-ultra-moon,,sell,150,poke-dollar,,bulbapedia
sport-ball,lets-go-pikachu-lets-go-eevee,,sell,150,poke-dollar,,bulbapedia
sport-ball,sword-shield,,sell,150,poke-dollar,,bulbapedia
beast-ball,ultra-sun-ultra-moon,,buy,1000,poke-dollar,,bulbapedia
ability-capsule,x-y,,sell,500,poke-dollar,,bulbapedia
ability-capsule,omega-ruby-alpha-sapphire,,sell,500,poke-dollar,,bulbapedia
ability-capsule,sun-moon,,sell,5000,poke-dollar,,bulbapedia
ability-capsule,ultra-sun-ultra-moon,,sell,5000,poke-dollar,,bulbapedia
ability-capsule,sword-shield,,sell,5000,poke-dollar,,bulbapedia
ability-capsule,brilliant-diamond-shining-pearl,,sell,5000,poke-dollar,,bulbapedia
ability-capsule,scarlet-violet,,buy,100000,poke-dollar,,bulbapedia
ability-capsule,scarlet-violet,,sell,25000,poke-dollar,,bulbapedia
ability-patch,scarlet-violet,,sell,125000,poke-dollar,,pokedb
ability-patch,sword-shield,,sell,10,poke-dollar,,pokedb
ability-shield,scarlet-violet,,buy,20000,poke-dollar,,pokedb
ability-shield,scarlet-violet,,sell,5000,poke-dollar,,pokedb
absorb-bulb,black-white,,sell,100,poke-dollar,,bulbapedia
absorb-bulb,black-2-white-2,,sell,100,poke-dollar,,bulbapedia
absorb-bulb,x-y,,sell,100,poke-dollar,,bulbapedia
absorb-bulb,omega-ruby-alpha-sapphire,,sell,100,poke-dollar,,bulbapedia
absorb-bulb,sun-moon,,sell,2000,poke-dollar,,bulbapedia
absorb-bulb,ultra-sun-ultra-moon,,sell,2000,poke-dollar,,bulbapedia
absorb-bulb,sword-shield,,sell,2000,poke-dollar,,bulbapedia
absorb-bulb,scarlet-violet,,buy,5000,poke-dollar,,bulbapedia
absorb-bulb,scarlet-violet,,sell,1250,poke-dollar,,bulbapedia
adamant-mint,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,pokedb
adamant-mint,scarlet-violet,,buy,20000,poke-dollar,,pokedb
adamant-mint,scarlet-violet,,sell,5000,poke-dollar,,pokedb
adamant-mint,sword-shield,,sell,10,poke-dollar,,pokedb
adamant-orb,diamond-pearl,,sell,5000,poke-dollar,,bulbapedia
adamant-orb,platinum,,sell,5000,poke-dollar,,bulbapedia
adamant-orb,heartgold-soulsilver,,sell,5000,poke-dollar,,bulbapedia
adamant-orb,black-white,,sell,5000,poke-dollar,,bulbapedia
adamant-orb,black-2-white-2,,sell,5000,poke-dollar,,bulbapedia
adamant-orb,x-y,,sell,5000,poke-dollar,,bulbapedia
adamant-orb,omega-ruby-alpha-sapphire,,sell,5000,poke-dollar,,bulbapedia
adamant-orb,sword-shield,,sell,5000,poke-dollar,,bulbapedia
adamant-orb,brilliant-diamond-shining-pearl,,sell,5000,poke-dollar,,bulbapedia
adamant-orb,sun-moon,,buy,10000,poke-dollar,,bulbapedia
adamant-orb,ultra-sun-ultra-moon,,buy,10000,poke-dollar,,bulbapedia
adrenaline-orb,sun-moon,,buy,300,poke-dollar,,bulbapedia
adrenaline-orb,ultra-sun-ultra-moon,,buy,300,poke-dollar,,bulbapedia
adrenaline-orb,sun-moon,,sell,150,poke-dollar,,bulbapedia
adrenaline-orb,ultra-sun-ultra-moon,,sell,150,poke-dollar,,bulbapedia
adrenaline-orb,sword-shield,,sell,2000,poke-dollar,,bulbapedia
adrenaline-orb,scarlet-violet,,buy,5000,poke-dollar,,bulbapedia
adrenaline-orb,scarlet-violet,,sell,1250,poke-dollar,,bulbapedia
aerodactylite,lets-go-pikachu-lets-go-eevee,,buy,30000,poke-dollar,,bulbapedia
aguav-berry,ruby-sapphire,,sell,10,poke-dollar,,bulbapedia
aguav-berry,emerald,,sell,10,poke-dollar,,bulbapedia
aguav-berry,firered-leafgreen,,sell,10,poke-dollar,,bulbapedia
aguav-berry,diamond-pearl,,sell,10,poke-dollar,,bulbapedia
aguav-berry,platinum,,sell,10,poke-dollar,,bulbapedia
aguav-berry,heartgold-soulsilver,,sell,10,poke-dollar,,bulbapedia
aguav-berry,black-white,,sell,10,poke-dollar,,bulbapedia
aguav-berry,black-2-white-2,,sell,10,poke-dollar,,bulbapedia
aguav-berry,x-y,,sell,10,poke-dollar,,bulbapedia
aguav-berry,omega-ruby-alpha-sapphire,,sell,10,poke-dollar,,bulbapedia
aguav-berry,sun-moon,,sell,10,poke-dollar,,bulbapedia
aguav-berry,ultra-sun-ultra-moon,,sell,10,poke-dollar,,bulbapedia
aguav-berry,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,bulbapedia
aguav-berry,sword-shield,,sell,40,poke-dollar,,bulbapedia
aguav-berry,scarlet-violet,,sell,20,poke-dollar,,bulbapedia
air-balloon,black-white,,sell,100,poke-dollar,,bulbapedia
air-balloon,black-2-white-2,,sell,100,poke-dollar,,bulbapedia
air-balloon,x-y,,sell,100,poke-dollar,,bulbapedia
air-balloon,omega-ruby-alpha-sapphire,,sell,100,poke-dollar,,bulbapedia
air-balloon,sun-moon,,sell,2000,poke-dollar,,bulbapedia
air-balloon,ultra-sun-ultra-moon,,sell,2000,poke-dollar,,bulbapedia
air-balloon,sword-shield,,sell,2000,poke-dollar,,bulbapedia
air-balloon,scarlet-violet,,buy,15000,poke-dollar,,bulbapedia
air-balloon,scarlet-violet,,sell,3750,poke-dollar,,bulbapedia
air-mail,diamond-pearl,,buy,50,poke-dollar,,pokedb
air-mail,diamond-pearl,,sell,25,poke-dollar,,pokedb
air-mail,heartgold-soulsilver,,buy,50,poke-dollar,,pokedb
air-mail,heartgold-soulsilver,,sell,25,poke-dollar,,pokedb
alakazite,lets-go-pikachu-lets-go-eevee,,buy,30000,poke-dollar,,bulbapedia
amaze-mulch,x-y,,sell,100,poke-dollar,,bulbapedia
amaze-mulch,omega-ruby-alpha-sapphire,,sell,100,poke-dollar,,bulbapedia
amaze-mulch,sun-moon,,sell,100,poke-dollar,,bulbapedia
amaze-mulch,ultra-sun-ultra-moon,,sell,100,poke-dollar,,bulbapedia
amulet-coin,gold-silver,,sell,50,poke-dollar,,bulbapedia
amulet-coin,crystal,,sell,50,poke-dollar,,bulbapedia
amulet-coin,ruby-sapphire,,sell,50,poke-dollar,,bulbapedia
amulet-coin,emerald,,sell,50,poke-dollar,,bulbapedia
amulet-coin,firered-leafgreen,,sell,50,poke-dollar,,bulbapedia
amulet-coin,diamond-pearl,,sell,50,poke-dollar,,bulbapedia
amulet-coin,platinum,,sell,50,poke-dollar,,bulbapedia
amulet-coin,heartgold-soulsilver,,sell,50,poke-dollar,,bulbapedia
amulet-coin,black-white,,sell,50,poke-dollar,,bulbapedia
amulet-coin,black-2-white-2,,sell,50,poke-dollar,,bulbapedia
amulet-coin,x-y,,sell,50,poke-dollar,,bulbapedia
amulet-coin,omega-ruby-alpha-sapphire,,sell,50,poke-dollar,,bulbapedia
amulet-coin,brilliant-diamond-shining-pearl,,sell,50,poke-dollar,,bulbapedia
amulet-coin,sun-moon,,sell,5000,poke-dollar,,bulbapedia
amulet-coin,ultra-sun-ultra-moon,,sell,5000,poke-dollar,,bulbapedia
amulet-coin,sword-shield,,sell,5000,poke-dollar,,bulbapedia
amulet-coin,scarlet-violet,,sell,7500,poke-dollar,,bulbapedia
antidote,red-blue,,buy,100,poke-dollar,,bulbapedia
antidote,yellow,,buy,100,poke-dollar,,bulbapedia
antidote,gold-silver,,buy,100,poke-dollar,,bulbapedia
antidote,crystal,,buy,100,poke-dollar,,bulbapedia
antidote,ruby-sapphire,,buy,100,poke-dollar,,bulbapedia
antidote,emerald,,buy,100,poke-dollar,,bulbapedia
antidote,firered-leafgreen,,buy,100,poke-dollar,,bulbapedia
antidote,diamond-pearl,,buy,100,poke-dollar,,bulbapedia
antidote,platinum,,buy,100,poke-dollar,,bulbapedia
antidote,heartgold-soulsilver,,buy,100,poke-dollar,,bulbapedia
antidote,black-white,,buy,100,poke-dollar,,bulbapedia
antidote,black-2-white-2,,buy,100,poke-dollar,,bulbapedia
antidote,x-y,,buy,100,poke-dollar,,bulbapedia
antidote,omega-ruby-alpha-sapphire,,buy,100,poke-dollar,,bulbapedia
antidote,brilliant-diamond-shining-pearl,,buy,100,poke-dollar,,bulbapedia
antidote,red-blue,,sell,50,poke-dollar,,bulbapedia
antidote,yellow,,sell,50,poke-dollar,,bulbapedia
antidote,gold-silver,,sell,50,poke-dollar,,bulbapedia
antidote,crystal,,sell,50,poke-dollar,,bulbapedia
antidote,ruby-sapphire,,sell,50,poke-dollar,,bulbapedia
antidote,emerald,,sell,50,poke-dollar,,bulbapedia
antidote,firered-leafgreen,,sell,50,poke-dollar,,bulbapedia
antidote,diamond-pearl,,sell,50,poke-dollar,,bulbapedia
antidote,platinum,,sell,50,poke-dollar,,bulbapedia
antidote,heartgold-soulsilver,,sell,50,poke-dollar,,bulbapedia
antidote,black-white,,sell,50,poke-dollar,,bulbapedia
antidote,black-2-white-2,,sell,50,poke-dollar,,bulbapedia
antidote,x-y,,sell,50,poke-dollar,,bulbapedia
antidote,omega-ruby-alpha-sapphire,,sell,50,poke-dollar,,bulbapedia
antidote,brilliant-diamond-shining-pearl,,sell,50,poke-dollar,,bulbapedia
antidote,sun-moon,,buy,200,poke-dollar,,bulbapedia
antidote,ultra-sun-ultra-moon,,buy,200,poke-dollar,,bulbapedia
antidote,lets-go-pikachu-lets-go-eevee,,buy,200,poke-dollar,,bulbapedia
antidote,sword-shield,,buy,200,poke-dollar,,bulbapedia
antidote,sun-moon,,sell,100,poke-dollar,,bulbapedia
antidote,ultra-sun-ultra-moon,,sell,100,poke-dollar,,bulbapedia
antidote,lets-go-pikachu-lets-go-eevee,,sell,100,poke-dollar,,bulbapedia
antidote,sword-shield,,sell,100,poke-dollar,,bulbapedia
antidote,scarlet-violet,,buy,200,poke-dollar,,bulbapedia
antidote,scarlet-violet,,sell,50,poke-dollar,,bulbapedia
apicot-berry,ruby-sapphire,,sell,10,poke-dollar,,bulbapedia
apicot-berry,emerald,,sell,10,poke-dollar,,bulbapedia
apicot-berry,firered-leafgreen,,sell,10,poke-dollar,,bulbapedia
apicot-berry,diamond-pearl,,sell,10,poke-dollar,,bulbapedia
apicot-berry,platinum,,sell,10,poke-dollar,,bulbapedia
apicot-berry,heartgold-soulsilver,,sell,10,poke-dollar,,bulbapedia
apicot-berry,black-white,,sell,10,poke-dollar,,bulbapedia
apicot-berry,black-2-white-2,,sell,10,poke-dollar,,bulbapedia
apicot-berry,x-y,,sell,10,poke-dollar,,bulbapedia
apicot-berry,omega-ruby-alpha-sapphire,,sell,10,poke-dollar,,bulbapedia
apicot-berry,sun-moon,,sell,10,poke-dollar,,bulbapedia
apicot-berry,ultra-sun-ultra-moon,,sell,10,poke-dollar,,bulbapedia
apicot-berry,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,bulbapedia
apicot-berry,sword-shield,,sell,40,poke-dollar,,bulbapedia
apicot-berry,scarlet-violet,,sell,20,poke-dollar,,bulbapedia
apple,scarlet-violet,,buy,130,poke-dollar,,pokedb
apple,scarlet-violet,,sell,32,poke-dollar,,pokedb
armor-fossil,diamond-pearl,,sell,500,poke-dollar,,bulbapedia
armor-fossil,platinum,,sell,500,poke-dollar,,bulbapedia
armor-fossil,heartgold-soulsilver,,sell,500,poke-dollar,,bulbapedia
armor-fossil,black-white,,sell,500,poke-dollar,,bulbapedia
armor-fossil,black-2-white-2,,sell,500,poke-dollar,,bulbapedia
armor-fossil,x-y,,sell,500,poke-dollar,,bulbapedia
armor-fossil,omega-ruby-alpha-sapphire,,sell,500,poke-dollar,,bulbapedia
armor-fossil,brilliant-diamond-shining-pearl,,sell,500,poke-dollar,,bulbapedia
armor-fossil,sun-moon,sun,sell,3500,poke-dollar,,bulbapedia
armor-fossil,ultra-sun-ultra-moon,ultra-sun,sell,3500,poke-dollar,,bulbapedia
armor-fossil,sun-moon,moon,buy,7000,poke-dollar,,bulbapedia
armor-fossil,ultra-sun-ultra-moon,ultra-moon,buy,7000,poke-dollar,,bulbapedia
armor-fossil,sun-moon,moon,sell,3500,poke-dollar,,bulbapedia
armor-fossil,ultra-sun-ultra-moon,ultra-moon,sell,3500,poke-dollar,,bulbapedia
armorite-ore,sword-shield,,sell,10,poke-dollar,,pokedb
aspear-berry,ruby-sapphire,,sell,10,poke-dollar,,bulbapedia
aspear-berry,emerald,,sell,10,poke-dollar,,bulbapedia
aspear-berry,firered-leafgreen,,sell,10,poke-dollar,,bulbapedia
aspear-berry,diamond-pearl,,sell,10,poke-dollar,,bulbapedia
aspear-berry,platinum,,sell,10,poke-dollar,,bulbapedia
aspear-berry,heartgold-soulsilver,,sell,10,poke-dollar,,bulbapedia
aspear-berry,black-white,,sell,10,poke-dollar,,bulbapedia
aspear-berry,black-2-white-2,,sell,10,poke-dollar,,bulbapedia
aspear-berry,x-y,,sell,10,poke-dollar,,bulbapedia
aspear-berry,omega-ruby-alpha-sapphire,,sell,10,poke-dollar,,bulbapedia
aspear-berry,sun-moon,,sell,10,poke-dollar,,bulbapedia
aspear-berry,ultra-sun-ultra-moon,,sell,10,poke-dollar,,bulbapedia
aspear-berry,sword-shield,,sell,40,poke-dollar,,bulbapedia
aspear-berry,brilliant-diamond-shining-pearl,,buy,80,poke-dollar,,bulbapedia
aspear-berry,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,bulbapedia
aspear-berry,scarlet-violet,,sell,20,poke-dollar,,bulbapedia
assault-vest,x-y,,sell,500,poke-dollar,,bulbapedia
assault-vest,omega-ruby-alpha-sapphire,,sell,500,poke-dollar,,bulbapedia
assault-vest,sun-moon,,sell,500,poke-dollar,,bulbapedia
assault-vest,ultra-sun-ultra-moon,,sell,500,poke-dollar,,bulbapedia
assault-vest,sword-shield,,sell,500,poke-dollar,,bulbapedia
assault-vest,scarlet-violet,,buy,50000,poke-dollar,,bulbapedia
assault-vest,scarlet-violet,,sell,12500,poke-dollar,,bulbapedia
auspicious-armor,scarlet-violet,,sell,1500,poke-dollar,,bulbapedia
avocado,scarlet-violet,,buy,180,poke-dollar,,pokedb
avocado,scarlet-violet,,sell,45,poke-dollar,,pokedb
awakening,red-blue,,buy,200,poke-dollar,,bulbapedia
awakening,yellow,,buy,200,poke-dollar,,bulbapedia
awakening,sword-shield,,buy,200,poke-dollar,,bulbapedia
awakening,red-blue,,sell,100,poke-dollar,,bulbapedia
awakening,yellow,,sell,100,poke-dollar,,bulbapedia
awakening,sword-shield,,sell,100,poke-dollar,,bulbapedia
awakening,gold-silver,,buy,250,poke-dollar,,bulbapedia
awakening,crystal,,buy,250,poke-dollar,,bulbapedia
awakening,ruby-sapphire,,buy,250,poke-dollar,,bulbapedia
awakening,emerald,,buy,250,poke-dollar,,bulbapedia
awakening,firered-leafgreen,,buy,250,poke-dollar,,bulbapedia
awakening,diamond-pearl,,buy,250,poke-dollar,,bulbapedia
awakening,platinum,,buy,250,poke-dollar,,bulbapedia
awakening,heartgold-soulsilver,,buy,250,poke-dollar,,bulbapedia
awakening,black-white,,buy,250,poke-dollar,,bulbapedia
awakening,black-2-white-2,,buy,250,poke-dollar,,bulbapedia
awakening,x-y,,buy,250,poke-dollar,,bulbapedia
awakening,omega-ruby-alpha-sapphire,,buy,250,poke-dollar,,bulbapedia
awakening,brilliant-diamond-shining-pearl,,buy,250,poke-dollar,,bulbapedia
awakening,gold-silver,,sell,125,poke-dollar,,bulbapedia
awakening,crystal,,sell,125,poke-dollar,,bulbapedia
awakening,ruby-sapphire,,sell,125,poke-dollar,,bulbapedia
awakening,emerald,,sell,125,poke-dollar,,bulbapedia
awakening,firered-leafgreen,,sell,125,poke-dollar,,bulbapedia
awakening,diamond-pearl,,sell,125,poke-dollar,,bulbapedia
awakening,platinum,,sell,125,poke-dollar,,bulbapedia
awakening,heartgold-soulsilver,,sell,125,poke-dollar,,bulbapedia
awakening,black-white,,sell,125,poke-dollar,,bulbapedia
awakening,black-2-white-2,,sell,125,poke-dollar,,bulbapedia
awakening,x-y,,sell,125,poke-dollar,,bulbapedia
awakening,omega-ruby-alpha-sapphire,,sell,125,poke-dollar,,bulbapedia
awakening,brilliant-diamond-shining-pearl,,sell,125,poke-dollar,,bulbapedia
awakening,sun-moon,,buy,100,poke-dollar,,bulbapedia
awakening,ultra-sun-ultra-moon,,buy,100,poke-dollar,,bulbapedia
awakening,lets-go-pikachu-lets-go-eevee,,buy,100,poke-dollar,,bulbapedia
awakening,sun-moon,,sell,50,poke-dollar,,bulbapedia
awakening,ultra-sun-ultra-moon,,sell,50,poke-dollar,,bulbapedia
awakening,lets-go-pikachu-lets-go-eevee,,sell,50,poke-dollar,,bulbapedia
awakening,scarlet-violet,,buy,200,poke-dollar,,bulbapedia
awakening,scarlet-violet,,sell,50,poke-dollar,,bulbapedia
babiri-berry,diamond-pearl,,sell,10,poke-dollar,,bulbapedia
babiri-berry,platinum,,sell,10,poke-dollar,,bulbapedia
babiri-berry,heartgold-soulsilver,,sell,10,poke-dollar,,bulbapedia
babiri-berry,black-white,,sell,10,poke-dollar,,bulbapedia
babiri-berry,black-2-white-2,,sell,10,poke-dollar,,bulbapedia
babiri-berry,x-y,,sell,10,poke-dollar,,bulbapedia
babiri-berry,omega-ruby-alpha-sapphire,,sell,10,poke-dollar,,bulbapedia
babiri-berry,sun-moon,,sell,10,poke-dollar,,bulbapedia
babiri-berry,ultra-sun-ultra-moon,,sell,10,poke-dollar,,bulbapedia
babiri-berry,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,bulbapedia
babiri-berry,sword-shield,,sell,40,poke-dollar,,bulbapedia
babiri-berry,scarlet-violet,,sell,20,poke-dollar,,bulbapedia
bachs-food-tin,sword-shield,shield,buy,950,poke-dollar,,pokedb
bachs-food-tin,sword-shield,shield,sell,475,poke-dollar,,pokedb
bachs-food-tin,sword-shield,sword,sell,475,poke-dollar,,pokedb
bacon,scarlet-violet,,sell,37,poke-dollar,,pokedb
bacon,scarlet-violet,,buy,150,poke-dollar,,pokedb
balm-mushroom,x-y,,sell,6250,poke-dollar,,bulbapedia
balm-mushroom,omega-ruby-alpha-sapphire,,sell,6250,poke-dollar,,bulbapedia
balm-mushroom,sun-moon,,sell,7500,poke-dollar,,bulbapedia
balm-mushroom,ultra-sun-ultra-moon,,sell,7500,poke-dollar,,bulbapedia
balm-mushroom,sword-shield,,sell,7500,poke-dollar,,bulbapedia
balm-mushroom,scarlet-violet,,sell,7500,poke-dollar,,bulbapedia
banana,scarlet-violet,,buy,80,poke-dollar,,pokedb
banana,scarlet-violet,,sell,20,poke-dollar,,pokedb
barred-cup,scarlet-violet,,buy,800,poke-dollar,,pokedb
barred-cup,scarlet-violet,,sell,200,poke-dollar,,pokedb
basil,scarlet-violet,,buy,280,poke-dollar,,pokedb
basil,scarlet-violet,,sell,70,poke-dollar,,pokedb
battle-tablecloth,scarlet-violet,,buy,4000,poke-dollar,,pokedb
battle-tablecloth,scarlet-violet,,sell,1000,poke-dollar,,pokedb
beach-glass,lets-go-pikachu-lets-go-eevee,,sell,400,poke-dollar,,pokedb
bead-mail,emerald,emerald,sell,25,poke-dollar,,pokedb
bead-mail,firered-leafgreen,,sell,25,poke-dollar,,pokedb
bead-mail,ruby-sapphire,,sell,25,poke-dollar,,pokedb
beedrillite,lets-go-pikachu-lets-go-eevee,,buy,30000,poke-dollar,,bulbapedia
belue-berry,ruby-sapphire,,sell,10,poke-dollar,,bulbapedia
belue-berry,emerald,,sell,10,poke-dollar,,bulbapedia
belue-berry,firered-leafgreen,,sell,10,poke-dollar,,bulbapedia
belue-berry,diamond-pearl,,sell,10,poke-dollar,,bulbapedia
belue-berry,platinum,,sell,10,poke-dollar,,bulbapedia
belue-berry,heartgold-soulsilver,,sell,10,poke-dollar,,bulbapedia
belue-berry,black-white,,sell,10,poke-dollar,,bulbapedia
belue-berry,black-2-white-2,,sell,10,poke-dollar,,bulbapedia
belue-berry,x-y,,sell,10,poke-dollar,,bulbapedia
belue-berry,omega-ruby-alpha-sapphire,,sell,10,poke-dollar,,bulbapedia
belue-berry,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,bulbapedia
berry-gen2,crystal,crystal,sell,5,poke-dollar,,pokedb
berry-gen2,gold-silver,,sell,5,poke-dollar,,pokedb
berry-juice,gold-silver,,sell,50,poke-dollar,,bulbapedia
berry-juice,crystal,,sell,50,poke-dollar,,bulbapedia
berry-juice,ruby-sapphire,,sell,50,poke-dollar,,bulbapedia
berry-juice,emerald,,sell,50,poke-dollar,,bulbapedia
berry-juice,firered-leafgreen,,sell,50,poke-dollar,,bulbapedia
berry-juice,diamond-pearl,,sell,50,poke-dollar,,bulbapedia
berry-juice,platinum,,sell,50,poke-dollar,,bulbapedia
berry-juice,heartgold-soulsilver,,sell,50,poke-dollar,,bulbapedia
berry-juice,black-white,white,sell,50,poke-dollar,,bulbapedia
berry-juice,black-2-white-2,,sell,50,poke-dollar,,bulbapedia
berry-juice,x-y,,sell,50,poke-dollar,,bulbapedia
berry-juice,omega-ruby-alpha-sapphire,,sell,50,poke-dollar,,bulbapedia
berry-juice,sun-moon,,sell,50,poke-dollar,,bulbapedia
berry-juice,ultra-sun-ultra-moon,,sell,50,poke-dollar,,bulbapedia
berry-juice,sword-shield,,sell,50,poke-dollar,,bulbapedia
berry-juice,black-white,black,buy,1500,poke-dollar,,bulbapedia
berry-juice,black-white,black,sell,50,poke-dollar,,bulbapedia
berry-sweet,scarlet-violet,,sell,250,poke-dollar,,pokedb
berry-sweet,sword-shield,,sell,250,poke-dollar,,pokedb
berserk-gene,crystal,crystal,buy,200,poke-dollar,,pokedb
