region,area,gym,sub_area,group,role,trainer_class,name,game,version_group,canonical,tier,tier_note,prize,prize_note,team_size,slot,species,ndex,level,gender,type1,type2,ability,moves,held_item,page,source
kanto,Viridian City,Viridian Gym,,,leader,Gym Leader,Blue,PE,lets-go-pikachu-lets-go-eevee,0,rematch,,19040,,6,1,Tauros,128,66,male,Normal,,,"Double-Edge (Normal, Physical); Rock Slide (Rock, Physical); Earthquake (Ground, Physical); Iron Tail (Steel, Physical)",,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,,,leader,Gym Leader,Blue,PE,lets-go-pikachu-lets-go-eevee,0,rematch,,19040,,6,2,Alakazam,65,66,male,Psychic,,,"Dazzling Gleam (Fairy, Special); Psychic (Psychic, Special); Reflect (Psychic, Status); Foul Play (Dark, Physical)",,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,,,leader,Gym Leader,Blue,PE,lets-go-pikachu-lets-go-eevee,0,rematch,,19040,,6,3,Gyarados,130,66,male,Water,Flying,,"Waterfall (Water, Physical); Crunch (Dark, Physical); Earthquake (Ground, Physical); Outrage (Dragon, Physical)",,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,,,leader,Gym Leader,Blue,PE,lets-go-pikachu-lets-go-eevee,0,rematch,,19040,,6,4,Exeggutor,103,66,male,Grass,Psychic,,"Power Whip (Grass, Physical); Light Screen (Psychic, Status); Stomp (Normal, Physical); Psychic (Psychic, Special)",,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,,,leader,Gym Leader,Blue,PE,lets-go-pikachu-lets-go-eevee,0,rematch,,19040,,6,5,Aerodactyl,142,66,male,Rock,Flying,,"Rock Slide (Rock, Physical); Earthquake (Ground, Physical); Iron Tail (Steel, Physical); Crunch (Dark, Physical)",,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,,,leader,Gym Leader,Blue,PE,lets-go-pikachu-lets-go-eevee,0,rematch,,19040,,6,6,Charizard,6,68,male,Fire,Flying,,"Fire Blast (Fire, Special); Dragon Pulse (Dragon, Special); Hyper Beam (Normal, Special); Air Slash (Flying, Special)",,Viridian Gym,bulbapedia
kanto,Route 1,,,,trainer,Youngster,Ronny,PE,lets-go-pikachu-lets-go-eevee,0,after-delivering-professor-oak-s-parcel,After delivering Professor Oak's Parcel,60,3 Poké Balls,1,1,Rattata,19,3,male,,,,,,Kanto Route 1,bulbapedia
kanto,Route 3,,,,trainer,Lass,Janice,FRLG,firered-leafgreen,1,base,,144,,2,1,Pidgey,16,9,female,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Lass,Janice,FRLG,firered-leafgreen,1,base,,144,,2,2,Pidgey,16,9,female,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Colton,FRLG,firered-leafgreen,1,base,,120,,3,1,Caterpie,10,10,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Colton,FRLG,firered-leafgreen,1,base,,120,,3,2,Weedle,13,10,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Colton,FRLG,firered-leafgreen,1,base,,120,,3,3,Caterpie,10,10,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Youngster,Ben,FRLG,firered-leafgreen,1,base,,176,,2,1,Rattata,19,11,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Youngster,Ben,FRLG,firered-leafgreen,1,base,,176,,2,2,Ekans,23,11,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Greg,FRLG,firered-leafgreen,1,base,,108,,4,1,Weedle,13,9,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Greg,FRLG,firered-leafgreen,1,base,,108,,4,2,Kakuna,14,9,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Greg,FRLG,firered-leafgreen,1,base,,108,,4,3,Caterpie,10,9,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Greg,FRLG,firered-leafgreen,1,base,,108,,4,4,Metapod,11,9,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Youngster,Calvin,FRLG,firered-leafgreen,1,base,,224,,1,1,Spearow,21,14,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Lass,Sally,FRLG,firered-leafgreen,1,base,,160,,2,1,Rattata,19,10,female,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Lass,Sally,FRLG,firered-leafgreen,1,base,,160,,2,2,Nidoran♀,29,10,,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,James,FRLG,firered-leafgreen,1,base,,132,,2,1,Caterpie,10,11,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,James,FRLG,firered-leafgreen,1,base,,132,,2,2,Metapod,11,11,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Lass,Robin,FRLG,firered-leafgreen,1,base,,224,,1,1,Jigglypuff,39,14,female,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Lass,Janice,FRLG,firered-leafgreen,1,rematch,Rematch,320,,2,1,Pidgeotto,17,20,female,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Lass,Janice,FRLG,firered-leafgreen,1,rematch,Rematch,320,,2,2,Pidgeotto,17,20,female,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Lass,Janice,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,448,,2,1,Pidgeotto,17,28,female,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Lass,Janice,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,448,,2,2,Pidgeotto,17,28,female,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Colton,FRLG,firered-leafgreen,1,rematch,Rematch,228,,3,1,Metapod,11,19,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Colton,FRLG,firered-leafgreen,1,rematch,Rematch,228,,3,2,Weedle,13,19,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Colton,FRLG,firered-leafgreen,1,rematch,Rematch,228,,3,3,Metapod,11,19,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Colton,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,324,,3,1,Butterfree,12,27,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Colton,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,324,,3,2,Kakuna,14,27,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Colton,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,324,,3,3,Butterfree,12,27,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Colton,FRLG,firered-leafgreen,1,after-delivering-the-sapphire-to-celio,After delivering the Sapphire to Celio and defeating the previous team,612,,3,1,Butterfree,12,51,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Colton,FRLG,firered-leafgreen,1,after-delivering-the-sapphire-to-celio,After delivering the Sapphire to Celio and defeating the previous team,612,,3,2,Beedrill,15,54,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Colton,FRLG,firered-leafgreen,1,after-delivering-the-sapphire-to-celio,After delivering the Sapphire to Celio and defeating the previous team,612,,3,3,Butterfree,12,51,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Youngster,Ben,FRLG,firered-leafgreen,1,rematch,Rematch,272,,2,1,Rattata,19,17,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Youngster,Ben,FRLG,firered-leafgreen,1,rematch,Rematch,272,,2,2,Ekans,23,17,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Youngster,Ben,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,448,,2,1,Raticate,20,28,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Youngster,Ben,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,448,,2,2,Ekans,23,28,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Youngster,Ben,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,768,,2,1,Raticate,20,48,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Youngster,Ben,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,768,,2,2,Arbok,24,48,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Lass,Janice,PE,lets-go-pikachu-lets-go-eevee,0,base,,140,3 Poké Balls,1,1,Oddish,43,6,female,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Coach Trainer,Kareem,PE,lets-go-pikachu-lets-go-eevee,0,base,,1100,,1,1,Bulbasaur,1,11,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Youngster,Calvin,PE,lets-go-pikachu-lets-go-eevee,0,base,,120,3 Poké Balls,1,1,Spearow,21,6,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Camper,Victor,PE,lets-go-pikachu-lets-go-eevee,0,base,,140,2 Great Balls,1,1,Nidoran♂,32,7,,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Picnicker,Robin,PE,lets-go-pikachu-lets-go-eevee,0,base,,140,2 Great Balls,1,1,Nidoran♀,29,7,,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Youngster,Ben,PE,lets-go-pikachu-lets-go-eevee,0,base,,120,3 Poké Balls,1,1,Rattata,19,6,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 3,,,,trainer,Bug Catcher,Greg,PE,lets-go-pikachu-lets-go-eevee,0,base,,60,3 Poké Balls,1,1,Kakuna,14,5,male,,,,,,Kanto Route 3,bulbapedia
kanto,Route 4,,,Requires Surf,trainer,Lass,Crissy,FRLG,firered-leafgreen,1,base,,496,,3,1,Paras,46,31,female,,,,,,Kanto Route 4,bulbapedia
kanto,Route 4,,,Requires Surf,trainer,Lass,Crissy,FRLG,firered-leafgreen,1,base,,496,,3,2,Paras,46,31,female,,,,,,Kanto Route 4,bulbapedia
kanto,Route 4,,,Requires Surf,trainer,Lass,Crissy,FRLG,firered-leafgreen,1,base,,496,,3,3,Parasect,47,31,female,,,,,,Kanto Route 4,bulbapedia
kanto,Route 4,,Western segment,,trainer,Coach Trainer,Oberon,PE,lets-go-pikachu-lets-go-eevee,0,base,,1300,,1,1,Meowth,52,13,female,,,,,,Kanto Route 4,bulbapedia
kanto,Route 6,,,,trainer,Bug Catcher,Keigo,FRLG,firered-leafgreen,1,base,,192,,3,1,Weedle,13,16,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Bug Catcher,Keigo,FRLG,firered-leafgreen,1,base,,192,,3,2,Caterpie,10,16,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Bug Catcher,Keigo,FRLG,firered-leafgreen,1,base,,192,,3,3,Weedle,13,16,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Camper,Ricky,FRLG,firered-leafgreen,1,base,,400,,1,1,Squirtle,7,20,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Nancy,FRLG,firered-leafgreen,1,base,,320,,2,1,Rattata,19,16,female,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Nancy,FRLG,firered-leafgreen,1,base,,320,,2,2,Pikachu,25,16,female,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Bug Catcher,Elijah,FRLG,firered-leafgreen,1,base,,240,,1,1,Butterfree,12,20,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Isabelle,FRLG,firered-leafgreen,1,base,,320,,3,1,Pidgey,16,16,female,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Isabelle,FRLG,firered-leafgreen,1,base,,320,,3,2,Pidgey,16,16,female,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Isabelle,FRLG,firered-leafgreen,1,base,,320,,3,3,Pidgey,16,16,female,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Camper,Jeff,FRLG,firered-leafgreen,1,base,,320,,2,1,Spearow,21,16,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Camper,Jeff,FRLG,firered-leafgreen,1,base,,320,,2,2,Raticate,20,16,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Camper,Ricky,FRLG,firered-leafgreen,1,rematch,Rematch,440,,1,1,Squirtle,7,22,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Camper,Ricky,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,600,,1,1,Wartortle,8,30,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Camper,Ricky,FRLG,firered-leafgreen,1,after-delivering-the-sapphire-to-celio,After delivering the Sapphire to Celio and defeating the previous team,1100,,1,1,Wartortle,8,55,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Isabelle,FRLG,firered-leafgreen,1,rematch,Rematch,360,,3,1,Pidgeotto,17,21,female,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Isabelle,FRLG,firered-leafgreen,1,rematch,Rematch,360,,3,2,Pidgeotto,17,21,female,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Isabelle,FRLG,firered-leafgreen,1,rematch,Rematch,360,,3,3,Pidgey,16,18,female,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Isabelle,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,520,,3,1,Pidgeotto,17,29,female,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Isabelle,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,520,,3,2,Pidgeotto,17,29,female,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Isabelle,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,520,,3,3,Pidgeotto,17,26,female,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Isabelle,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,1000,,3,1,Pidgeotto,17,47,female,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Isabelle,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,1000,,3,2,Pidgeotto,17,47,female,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Isabelle,FRLG,firered-leafgreen,1,after-becoming-champion,After becoming Champion and defeating the previous team,1000,,3,3,Pidgeot,18,50,female,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Camper,Jeff,FRLG,firered-leafgreen,1,rematch,Rematch,420,,2,1,Spearow,21,21,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Camper,Jeff,FRLG,firered-leafgreen,1,rematch,Rematch,420,,2,2,Raticate,20,21,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Camper,Jeff,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,650,,2,1,Fearow,22,29,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Camper,Jeff,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City and defeating the previous team,650,,2,2,Raticate,20,29,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Camper,Jeff,FRLG,firered-leafgreen,1,after-delivering-the-sapphire-to-celio,After delivering the Sapphire to Celio and defeating the previous team,1080,,2,1,Fearow,22,54,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Camper,Jeff,FRLG,firered-leafgreen,1,after-delivering-the-sapphire-to-celio,After delivering the Sapphire to Celio and defeating the previous team,1080,,2,2,Raticate,20,54,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Camper,Ricky,PE,lets-go-pikachu-lets-go-eevee,0,base,,300,2 Great Balls,2,1,Sandshrew,27,15,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Camper,Ricky,PE,lets-go-pikachu-lets-go-eevee,0,base,,300,2 Great Balls,2,2,Nidoran♂,32,15,,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Nancy,PE,lets-go-pikachu-lets-go-eevee,0,base,,300,2 Great Balls,2,1,Nidoran♀,29,15,,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Nancy,PE,lets-go-pikachu-lets-go-eevee,0,base,,300,2 Great Balls,2,2,Jigglypuff,39,15,female,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Gentleman,Edward,PE,lets-go-pikachu-lets-go-eevee,0,base,,1920,3 Poké Balls,1,1,Eevee,133,16,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Sailor,Elijah,PE,lets-go-pikachu-lets-go-eevee,0,base,,960,3 Poké Balls,1,1,Tentacool,72,16,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Picnicker,Isabelle,PE,lets-go-pikachu-lets-go-eevee,0,base,,300,2 Great Balls,1,1,Charmander,4,15,female,,,,,,Kanto Route 6,bulbapedia
kanto,Route 6,,,,trainer,Camper,Jeff,PE,lets-go-pikachu-lets-go-eevee,0,base,,300,2 Great Balls,1,1,Bellsprout,69,15,male,,,,,,Kanto Route 6,bulbapedia
kanto,Route 7,,,,trainer,Ace Trainer,Yvette,PE,lets-go-pikachu-lets-go-eevee,0,base,,2800,5 Ultra Balls,3,1,Raichu,26,28,male,,,,,,Kanto Route 7,bulbapedia
kanto,Route 7,,,,trainer,Ace Trainer,Yvette,PE,lets-go-pikachu-lets-go-eevee,0,base,,2800,5 Ultra Balls,3,2,Dugtrio,51,29,female,,,,,,Kanto Route 7,bulbapedia
kanto,Route 7,,,,trainer,Ace Trainer,Yvette,PE,lets-go-pikachu-lets-go-eevee,0,base,,2800,5 Ultra Balls,3,3,Seel,86,28,male,,,,,,Kanto Route 7,bulbapedia
kanto,Route 7,,,,trainer,Coach Trainer,Alpesh,PE,lets-go-pikachu-lets-go-eevee,0,base,,3000,,2,1,Farfetch'd,83,29,male,,,,,,Kanto Route 7,bulbapedia
kanto,Route 7,,,,trainer,Coach Trainer,Alpesh,PE,lets-go-pikachu-lets-go-eevee,0,base,,3000,,2,2,Wigglytuff,40,30,male,,,,,,Kanto Route 7,bulbapedia
kanto,Route 8,,,East to West,trainer,Lass,Julia,FRLG,firered-leafgreen,1,base,,352,,2,1,Clefairy,35,22,female,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Lass,Julia,FRLG,firered-leafgreen,1,base,,352,,2,2,Clefairy,35,22,female,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Gamer,Rich,FRLG,firered-leafgreen,1,base,,1728,,2,1,Growlithe,58,24,male,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Gamer,Rich,FRLG,firered-leafgreen,1,base,,1728,,2,2,Vulpix,37,24,female,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Super Nerd,Glenn,FRLG,firered-leafgreen,1,base,,528,,3,1,Grimer,88,22,male,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Super Nerd,Glenn,FRLG,firered-leafgreen,1,base,,528,,3,2,Muk,89,22,male,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Super Nerd,Glenn,FRLG,firered-leafgreen,1,base,,528,,3,3,Grimer,88,22,male,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Twins,Eli & Anne,FRLG,firered-leafgreen,1,base,,528,,2,1,Clefairy,35,22,female,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Twins,Eli & Anne,FRLG,firered-leafgreen,1,base,,528,,2,2,Jigglypuff,39,22,female,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Lass,Paige,FRLG,firered-leafgreen,1,base,,368,,2,1,Nidoran♀,29,23,none,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Lass,Paige,FRLG,firered-leafgreen,1,base,,368,,2,2,Nidorina,30,23,female,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Super Nerd,Leslie,FRLG,firered-leafgreen,1,base,,624,,1,1,Koffing,109,26,male,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Lass,Andrea,FRLG,firered-leafgreen,1,base,,384,,3,1,Meowth,52,24,female,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Lass,Andrea,FRLG,firered-leafgreen,1,base,,384,,3,2,Meowth,52,24,female,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Lass,Andrea,FRLG,firered-leafgreen,1,base,,384,,3,3,Meowth,52,24,female,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Lass,Megan,FRLG,firered-leafgreen,1,base,,304,,5,1,Pidgey,16,19,female,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Lass,Megan,FRLG,firered-leafgreen,1,base,,304,,5,2,Rattata,19,19,female,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Lass,Megan,FRLG,firered-leafgreen,1,base,,304,,5,3,Nidoran♂,32,19,none,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Lass,Megan,FRLG,firered-leafgreen,1,base,,304,,5,4,Meowth,52,19,female,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Lass,Megan,FRLG,firered-leafgreen,1,base,,304,,5,5,Pikachu,25,19,female,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Biker,Jaren,FRLG,firered-leafgreen,1,base,,480,,2,1,Grimer,88,24,male,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Biker,Jaren,FRLG,firered-leafgreen,1,base,,480,,2,2,Grimer,88,24,male,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Biker,Ricardo,FRLG,firered-leafgreen,1,base,,460,,3,1,Koffing,109,22,male,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Biker,Ricardo,FRLG,firered-leafgreen,1,base,,460,,3,2,Koffing,109,22,male,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Biker,Ricardo,FRLG,firered-leafgreen,1,base,,460,,3,3,Grimer,88,23,male,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Gamer,Stan,FRLG,firered-leafgreen,1,base,,1584,,3,1,Poliwag,60,22,male,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Gamer,Stan,FRLG,firered-leafgreen,1,base,,1584,,3,2,Poliwag,60,22,male,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Gamer,Stan,FRLG,firered-leafgreen,1,base,,1584,,3,3,Poliwhirl,61,22,male,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Super Nerd,Aidan,FRLG,firered-leafgreen,1,base,,480,,4,1,Voltorb,100,20,none,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Super Nerd,Aidan,FRLG,firered-leafgreen,1,base,,480,,4,2,Voltorb,100,20,none,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Super Nerd,Aidan,FRLG,firered-leafgreen,1,base,,480,,4,3,Magnemite,81,20,none,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Super Nerd,Aidan,FRLG,firered-leafgreen,1,base,,480,,4,4,Koffing,109,20,male,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Gamer,Rich,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,2160,,2,1,Growlithe,58,30,male,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Gamer,Rich,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,2160,,2,2,Vulpix,37,30,female,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Super Nerd,Glenn,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,672,,3,1,Muk,89,28,male,,,,,,Kanto Route 8,bulbapedia
kanto,Route 8,,,East to West,trainer,Super Nerd,Glenn,FRLG,firered-leafgreen,1,after-reaching-fuchsia-city,After reaching Fuchsia City,672,,3,2,Muk,89,28,male,,,,,,Kanto Route 8,bulbapedia
