pokemon,form,version_group,versions,location_area,method,levels,on_terrain_land,probability_overall,group_rate,group_pokemon,hidden_ability_possible,tera_raid_star_level,lvl_after_way_home,on_terrain_watersurface,on_terrain_underwater,on_terrain_overland,on_terrain_sky,note,probability_morning,probability_day,probability_evening,probability_night,trade_for
basculin-blue-striped,basculin-blue-striped,scarlet-violet,scarlet;violet,south-province-area-five-lake,symbol-encounter,17 - 21,,60,70%,basculin-blue-striped,,,,,true,,,,,,,,
basculin-blue-striped,basculin-blue-striped,scarlet-violet,scarlet;violet,south-province-area-five-riverside,symbol-encounter,16 - 23,,60,70%,basculin-blue-striped,,,,,true,,,,,,,,
basculin-blue-striped,basculin-blue-striped,scarlet-violet,scarlet;violet,south-province-area-four-lake,symbol-encounter,16 - 20,,60,70%,basculin-blue-striped,,,,,true,,,,,,,,
basculin-blue-striped,basculin-blue-striped,scarlet-violet,scarlet;violet,south-province-area-four-riverside,symbol-encounter,16 - 20,,60,70%,basculin-blue-striped,,,,,true,,,,,,,,
basculin-blue-striped,basculin-blue-striped,scarlet-violet,scarlet;violet,south-province-area-six-lake,symbol-encounter,37 - 40,,60,70%,basculin-blue-striped,,,,,true,,,,,,,,
basculin-blue-striped,basculin-blue-striped,scarlet-violet,scarlet;violet,south-province-area-six-riverside,symbol-encounter,37 - 40,,60,70%,basculin-blue-striped,,,,,true,,,,,,,,
basculin-blue-striped,basculin-blue-striped,scarlet-violet,scarlet;violet,tagtree-thicket-lake,symbol-encounter,29 - 32,,60,70%,basculin-blue-striped,,,,,true,,,,,,,,
basculin-blue-striped,basculin-blue-striped,scarlet-violet,scarlet;violet,tagtree-thicket-riverside,symbol-encounter,26 - 32,,60,70%,basculin-blue-striped,,,,,true,,,,,,,,
basculin-blue-striped,basculin-blue-striped,scarlet-violet,scarlet;violet,west-province-area-one-riverside,symbol-encounter,15 - 17,,60,70%,basculin-blue-striped,,,,,true,,,,,,,,
basculin-blue-striped,basculin-blue-striped,scarlet-violet,scarlet;violet,west-province-area-three-lake,symbol-encounter,28 - 30,,60,70%,basculin-blue-striped,,,,,true,,,,,,,,
basculin-blue-striped,basculin-blue-striped,scarlet-violet,scarlet;violet,west-province-area-three-riverside,symbol-encounter,32 - 35,,60,70%,basculin-blue-striped,,,,,true,,,,,,,,
basculin-blue-striped,basculin-blue-striped,scarlet-violet,scarlet;violet,west-province-area-two-riverside,symbol-encounter,22 - 29,,60,70%,basculin-blue-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,east-province-area-one-riverside,symbol-encounter,18 - 23,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,east-province-area-three-lake,symbol-encounter,24 - 28,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,east-province-area-three-riverside,symbol-encounter,23 - 29,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,east-province-area-two-riverside,symbol-encounter,19 - 23,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-lake,symbol-encounter,36 - 39,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-riverside,symbol-encounter,34 - 40,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,south-province-area-five-lake,symbol-encounter,17 - 21,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,south-province-area-five-riverside,symbol-encounter,16 - 23,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,south-province-area-four-lake,symbol-encounter,16 - 20,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,south-province-area-four-riverside,symbol-encounter,16 - 20,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,south-province-area-six-lake,symbol-encounter,37 - 40,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,south-province-area-six-riverside,symbol-encounter,37 - 40,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,tagtree-thicket-lake,symbol-encounter,29 - 32,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,tagtree-thicket-riverside,symbol-encounter,26 - 32,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,west-province-area-one-riverside,symbol-encounter,15 - 17,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,west-province-area-three-lake,symbol-encounter,28 - 30,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,west-province-area-three-riverside,symbol-encounter,32 - 35,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,west-province-area-two-riverside,symbol-encounter,22 - 29,,60,70%,basculin-red-striped,,,,,true,,,,,,,,
basculin-red-striped,basculin-red-striped,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
basculin-white-striped,basculin-white-striped,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
bastiodon,bastiodon,scarlet-violet,violet,random-around-terrarium,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
baxcalibur,baxcalibur,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
baxcalibur,baxcalibur,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
beartic,beartic,scarlet-violet,scarlet;violet,casseroya-lake-snowfield,symbol-encounter,52 - 56,true,20,100%,cubchoo,,,,,,,,,,,,,
beartic,beartic,scarlet-violet,scarlet;violet,glaseado-mountain-southern-mountain-snowfield,symbol-encounter,40 - 42,true,20,100%,cubchoo,,,,,,,,,,,,,
beartic,beartic,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-snowfield,symbol-encounter,40 - 41,true,20,100%,cubchoo,,,,,,,,,,,,,
beartic,beartic,scarlet-violet,scarlet;violet,glaseado-mountain,fixed-encounter,43,,,,,,,,,,,,,,,,,
beartic,beartic,scarlet-violet,scarlet;violet,north-province-area-one-snowfield,symbol-encounter,49 - 53,true,20,100%,cubchoo,,,,,,,,,,,,,
beartic,beartic,scarlet-violet,scarlet;violet,north-province-area-three-snowfield,symbol-encounter,43 - 45,true,20,100%,cubchoo,,,,,,,,,,,,,
beartic,beartic,scarlet-violet,scarlet;violet,polar-biome-snowfield,symbol-encounter,62 - 71,true,120,,,,,,,,,,,,,,,
beartic,beartic,scarlet-violet,scarlet;violet,polar-biome-mountain-snowfield,symbol-encounter,62 - 71,true,120,,,,,,,,,,,,,,,
beartic,beartic,scarlet-violet,scarlet;violet,polar-biome-iceberg-cave,symbol-encounter,63 - 72,true,120,40%,cubchoo,,,,,,,,,,,,,
beartic,beartic,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
beldum,beldum,scarlet-violet,scarlet;violet,chargestone-cavern-wasteland,symbol-encounter,65 - 74,true,100,,,,,,,,,,,,,,,
beldum,beldum,scarlet-violet,scarlet;violet,polar-biome-mountain-snowfield,symbol-encounter,62 - 71,true,40,,,,,,,,,,,,,,,
beldum,beldum,scarlet-violet,scarlet;violet,polar-biome-iceberg-cave,symbol-encounter,63 - 72,true,300,,,,,,,,,,,,,,,
beldum,beldum,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
bellibolt,bellibolt,scarlet-violet,scarlet;violet,area-zero-lower-field-riverside,symbol-encounter,55 - 59,true,30,100%,tadbulb,,,,,,,,,,,,,
bellibolt,bellibolt,scarlet-violet,scarlet;violet,casseroya-lake-riverside,symbol-encounter,49 - 51,true,5,100%,tadbulb,,,,,,,,,,,,,
bellibolt,bellibolt,scarlet-violet,scarlet;violet,casseroya-lake,fixed-tera-encounter,,,,,,,,,,,,,,,,,,
bellibolt,bellibolt,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-riverside,symbol-encounter,35 - 40,true,5,100%,tadbulb,,,,,,,,,,,,,
bellibolt,bellibolt,scarlet-violet,scarlet;violet,north-province-area-one-riverside,symbol-encounter,50 - 51,true,5,100%,tadbulb,,,,,,,,,,,,,
bellibolt,bellibolt,scarlet-violet,scarlet;violet,north-province-area-three-riverside,symbol-encounter,43 - 50,true,5,100%,tadbulb,,,,,,,,,,,,,
bellibolt,bellibolt,scarlet-violet,scarlet;violet,south-province-area-six-riverside,symbol-encounter,37 - 40,true,5,100%,tadbulb,,,,,,,,,,,,,
bellibolt,bellibolt,scarlet-violet,scarlet;violet,west-province-area-three-riverside,symbol-encounter,35,true,5,100%,tadbulb,,,,,,,,,,,,,
bellibolt,bellibolt,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
bellossom,bellossom,scarlet-violet,scarlet;violet,coastal-biome-desert,symbol-encounter,58 - 68,true,20,50%,bellossom,,,,,,,,,,,,,
bellossom,bellossom,scarlet-violet,scarlet;violet,coastal-biome-southeast-beach-desert,symbol-encounter,58 - 68,true,20,50%,bellossom,,,,,,,,,,,,,
bellossom,bellossom,scarlet-violet,scarlet;violet,coastal-biome-southeast-beach-flower,symbol-encounter,58 - 68,true,50,50%,bellossom,,,,,,,,,,,,,
bellossom,bellossom,scarlet-violet,scarlet;violet,coastal-biome-torchlit-mountain-flower,symbol-encounter,58 - 68,true,50,50%,bellossom,,,,,,,,,,,,,
bellossom,bellossom,scarlet-violet,scarlet;violet,coastal-biome-coastal-plaza-island-desert,symbol-encounter,58 - 68,true,20,50%,bellossom,,,,,,,,,,,,,
bellossom,bellossom,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
bellsprout,bellsprout,scarlet-violet,scarlet;violet,apple-hills-prairie,symbol-encounter,11 - 15,true,350,,,,,55 - 60,,,,,,,,,,
bellsprout,bellsprout,scarlet-violet,scarlet;violet,mossfell-confluence-prairie,symbol-encounter,19 - 25,true,350,,,,,,,,,,,,,,,
bellsprout,bellsprout,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
bergmite,bergmite,scarlet-violet,scarlet;violet,casseroya-lake-lake,symbol-encounter,50 - 54,true,150,50%,bergmite,,,,true,,,,Only in eastern lake,,,,,
bergmite,bergmite,scarlet-violet,scarlet;violet,glaseado-mountain-southern-mountain-snowfield,symbol-encounter,35 - 42,true,60,50%,bergmite,,,,true,,,,,,,,,
bergmite,bergmite,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-snowfield,symbol-encounter,34 - 41,true,60,50%,bergmite,,,,true,,,,,,,,,
bergmite,bergmite,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-ocean,symbol-encounter,38 - 41,true,60,50%,bergmite,,,,true,,,,,,,,,
bergmite,bergmite,scarlet-violet,scarlet;violet,glaseado-mountain,fixed-encounter,30,,,,,,,,,,,,,,,,,
bergmite,bergmite,scarlet-violet,scarlet;violet,north-paldean-sea-ocean,symbol-encounter,38 - 50,true,60,50%,bergmite,,,,true,,,,,,,,,
bergmite,bergmite,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
bisharp,bisharp,scarlet-violet,scarlet;violet,area-zero-lower-field-riverside,symbol-encounter,55 - 59,true,10,100%,pawniard,,,,,,,,,,,,,
bisharp,bisharp,scarlet-violet,scarlet;violet,area-zero-lower-field-riverside,symbol-encounter,55 - 59,true,20,,,,,,,,,,,,,,,
bisharp,bisharp,scarlet-violet,scarlet;violet,north-province-area-two-rocky-area,symbol-encounter,52,true,10,100%,pawniard,,,,,,,,,,,,,
bisharp,bisharp,scarlet-violet,scarlet;violet,north-province-area-two-rocky-area,symbol-encounter,52,true,20,,,,,,,,,,,,,,,
bisharp,bisharp,scarlet-violet,scarlet;violet,north-province-area-one-bamboo-forest,symbol-encounter,52,true,15,100%,pawniard,,,,,,,,,,,,,
bisharp,bisharp,scarlet-violet,scarlet;violet,north-province-area-one-bamboo-forest,symbol-encounter,52,true,20,,,,,,,,,,,,,,,
bisharp,bisharp,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
blissey,blissey,scarlet-violet,scarlet;violet,north-province-area-one-flower,symbol-encounter,46 - 53,true,100,,,,,,,,,,,,,,,
blissey,blissey,scarlet-violet,scarlet;violet,north-province-area-three-flower,symbol-encounter,45 - 50,true,100,,,,,,,,,,,,,,,
blissey,blissey,scarlet-violet,scarlet;violet,north-province-area-two-flower,symbol-encounter,49 - 51,true,100,,,,,,,,,,,,,,,
blissey,blissey,scarlet-violet,scarlet;violet,savanna-biome-midwest-savanna-prairie,symbol-encounter,55 - 67,true,15,30%,happiny,,,,,,,,,,,,,
blissey,blissey,scarlet-violet,scarlet;violet,torchlit-labyrinth-cave,symbol-encounter,59 - 70,true,2,30%,happiny,,,,,,,,,,,,,
blissey,blissey,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
blissey,blissey,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
blitzle,blitzle,scarlet-violet,scarlet;violet,savanna-biome-savanna-entrance-cave,symbol-encounter,57 - 68,true,,,,,,,,,,,,0,0,150,150,
blitzle,blitzle,scarlet-violet,scarlet;violet,savanna-biome-northeast-savanna-prairie,symbol-encounter,55 - 67,true,,30%,blitzle,,,,true,,,,,350,350,0,0,
blitzle,blitzle,scarlet-violet,scarlet;violet,savanna-biome-northeast-savanna-prairie,symbol-encounter,55 - 67,true,,,,,,,true,,,,,0,0,200,200,
blitzle,blitzle,scarlet-violet,scarlet;violet,savanna-biome-northeast-savanna-bamboo-forest,symbol-encounter,55 - 67,true,,30%,blitzle,,,,true,,,,,350,350,0,0,
blitzle,blitzle,scarlet-violet,scarlet;violet,savanna-biome-northeast-savanna-bamboo-forest,symbol-encounter,55 - 67,true,,,,,,,true,,,,,0,0,200,200,
blitzle,blitzle,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,dalizapa-passage-western-passage-town,symbol-encounter,31 - 34,true,5,,,,,,,,true,true,,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,fellhorn-gorge-prairie,symbol-encounter,27 - 34,true,50,20%,bombirdier,,,,,,true,true,,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,fellhorn-gorge-lake,symbol-encounter,27 - 34,true,300,20%,bombirdier,,,,,,true,true,,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,fellhorn-gorge-riverside,symbol-encounter,27 - 34,true,300,20%,bombirdier,,,,,,true,true,,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,fellhorn-gorge-rocky-area,symbol-encounter,27 - 34,true,50,20%,bombirdier,,,,,,true,true,,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,paradise-barrens-prairie,symbol-encounter,19 - 22,true,200,20%,bombirdier,,,,,,true,true,,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,paradise-barrens-desert,symbol-encounter,19 - 22,true,160,20%,bombirdier,,,,,,true,true,,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,south-province-area-six-town,symbol-encounter,38 - 43,true,5,,,,,,,,true,true,,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,south-province-area-six-mountain,symbol-encounter,37 - 43,true,10,,,,,,,,true,true,,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,south-province-area-six-ocean,symbol-encounter,38 - 44,true,40,,,,,,,,true,true,,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,west-paldean-sea-ocean,symbol-encounter,19 - 42,true,40,,,,,,,,true,true,,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,west-province-area-one-mountain,symbol-encounter,19 - 20,true,10,,,,,,,,true,true,,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,west-province-area-one-ocean,symbol-encounter,19 - 20,true,40,,,,,,,,true,true,,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,west-province-area-one,special-encounter,20,true,one,,,,,,,,,,Former titan,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,west-province-area-three-town,symbol-encounter,28 - 32,true,5,,,,,,,,true,true,,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
bombirdier,bombirdier,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
bonsly,bonsly,scarlet-violet,scarlet;violet,onis-maw-rocky-area,symbol-encounter,20 - 23,true,300,,,,,58 - 61,,,,,,,,,,
bonsly,bonsly,scarlet-violet,scarlet;violet,oni-mountain-prairie,symbol-encounter,14 - 17,true,300,,,,,55 - 61,,,,,,,,,,
bonsly,bonsly,scarlet-violet,scarlet;violet,oni-mountain-rocky-area,symbol-encounter,14 - 17,true,300,,,,,55 - 61,,,,,,,,,,
bonsly,bonsly,scarlet-violet,scarlet;violet,paradise-barrens-prairie,symbol-encounter,19 - 22,true,300,,,,,,,,,,,,,,,
bonsly,bonsly,scarlet-violet,scarlet;violet,paradise-barrens-desert,symbol-encounter,19 - 22,true,100,,,,,,,,,,,,,,,
bonsly,bonsly,scarlet-violet,scarlet;violet,paradise-barrens-rocky-area,symbol-encounter,19 - 22,true,300,,,,,,,,,,,,,,,
bonsly,bonsly,scarlet-violet,scarlet;violet,south-province-area-one-forest,symbol-encounter,5 - 8,true,30,,,,,,,,,,,,,,,
bonsly,bonsly,scarlet-violet,scarlet;violet,south-province-area-two-forest,symbol-encounter,7 - 10,true,30,,,,,,,,,,,,,,,
bonsly,bonsly,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
bounsweet,bounsweet,scarlet-violet,scarlet;violet,east-province-area-one-forest,symbol-encounter,17,true,60,,,,,,,,,,,,,,,
bounsweet,bounsweet,scarlet-violet,scarlet;violet,south-province-area-one-forest,symbol-encounter,5 - 8,true,60,,,,,,,,,,,,,,,
bounsweet,bounsweet,scarlet-violet,scarlet;violet,south-province-area-two-forest,symbol-encounter,7 - 10,true,60,,,,,,,,,,Only spawns on trees,,,,,
bounsweet,bounsweet,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
brambleghast,brambleghast,scarlet-violet,scarlet;violet,north-province-area-one-mountain,symbol-encounter,50 - 53,true,100,,,,,,,,,,,,,,,
brambleghast,brambleghast,scarlet-violet,scarlet;violet,socarrat-trail-forest,symbol-encounter,53 - 56,true,100,,,,,,,,,,,,,,,
brambleghast,brambleghast,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
bramblin,bramblin,scarlet-violet,scarlet;violet,asado-desert-desert,symbol-encounter,25 - 26,true,30,,,,,,,,,,,,,,,
bramblin,bramblin,scarlet-violet,scarlet;violet,east-province-area-three-mine,symbol-encounter,25 - 29,true,60,,,,,,,,,,,,,,,
bramblin,bramblin,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
braviary,braviary,scarlet-violet,scarlet;violet,area-zero-upper-field-prairie,symbol-encounter,54 - 56,,15,10%,braviary,,,,,,,true,,,,,,
braviary,braviary,scarlet-violet,scarlet;violet,area-zero-upper-field-rocky-area,symbol-encounter,54 - 56,,15,10%,braviary,,,,,,,true,,,,,,
braviary,braviary,scarlet-violet,scarlet;violet,area-zero-lower-field-prairie,symbol-encounter,55 - 59,,15,10%,braviary,,,,,,,true,,,,,,
braviary,braviary,scarlet-violet,scarlet;violet,area-zero-lower-field-rocky-area,symbol-encounter,55 - 59,,15,10%,braviary,,,,,,,true,,,,,,
braviary,braviary,scarlet-violet,scarlet;violet,asado-desert,fixed-encounter,,,,,,,,,,,,,,,,,,
braviary,braviary,scarlet-violet,scarlet;violet,savanna-biome-northeast-savanna-prairie,symbol-encounter,55 - 67,true,100,,,,,,,,true,true,,,,,,
braviary,braviary,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
breloom,breloom,scarlet-violet,scarlet;violet,west-province-area-three-forest,symbol-encounter,32 - 35,true,30,100%,shroomish,,,,,,,,,,,,,
breloom,breloom,scarlet-violet,scarlet;violet,west-province-area-three,static-encounter,,,,,,,,,,,,,,,,,,
breloom,breloom,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
breloom,breloom,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
bronzong,bronzong,scarlet-violet,scarlet;violet,casseroya-lake-snowfield,symbol-encounter,52,,20,,,,,,,,true,,,,,,,
bronzong,bronzong,scarlet-violet,scarlet;violet,casseroya-lake-rocky-ruins,symbol-encounter,49 - 52,,20,,,,,,,,true,,,,,,,
bronzong,bronzong,scarlet-violet,scarlet;violet,crystal-pool-lake-caves-cave,symbol-encounter,33,true,50,,,,,71,,,true,true,,,,,,
bronzong,bronzong,scarlet-violet,scarlet;violet,glaseado-mountain-southern-mountain-snowfield,symbol-encounter,35 - 42,,20,,,,,,,,true,,,,,,,
bronzong,bronzong,scarlet-violet,scarlet;violet,glaseado-mountain-southern-mountain-ruins,symbol-encounter,36 - 39,,20,,,,,,,,true,,,,,,,
bronzong,bronzong,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-snowfield,symbol-encounter,34 - 41,,20,,,,,,,,true,,,,,,,
