pokemon,version_group,method,move,level,order,mastery
blastoise,xd,level-up,rain-dance,42,,
blastoise,xd,level-up,skull-bash,55,,
blastoise,xd,level-up,hydro-pump,68,,
blastoise,xd,tutor,body-slam,0,,
blastoise,xd,tutor,double-edge,0,,
blastoise,xd,tutor,seismic-toss,0,,
blastoise,xd,tutor,mimic,0,,
blastoise,xd,tutor,substitute,0,,
blastoise,xd,tutor,icy-wind,0,,
blastoise,xd,tutor,swagger,0,,
blastoise,xd,machine,roar,0,,
blastoise,xd,machine,surf,0,,
blastoise,xd,machine,ice-beam,0,,
blastoise,xd,machine,blizzard,0,,
blastoise,xd,machine,hyper-beam,0,,
blastoise,xd,machine,strength,0,,
blastoise,xd,machine,earthquake,0,,
blastoise,xd,machine,dig,0,,
blastoise,xd,machine,toxic,0,,
blastoise,xd,machine,double-team,0,,
blastoise,xd,machine,waterfall,0,,
blastoise,xd,machine,rest,0,,
blastoise,xd,machine,protect,0,,
blastoise,xd,machine,attract,0,,
blastoise,xd,machine,return,0,,
blastoise,xd,machine,frustration,0,,
blastoise,xd,machine,iron-tail,0,,
blastoise,xd,machine,hidden-power,0,,
blastoise,xd,machine,rain-dance,0,,
blastoise,xd,machine,rock-smash,0,,
blastoise,xd,machine,hail,0,,
blastoise,xd,machine,facade,0,,
blastoise,xd,machine,focus-punch,0,,
blastoise,xd,machine,brick-break,0,,
blastoise,xd,machine,secret-power,0,,
blastoise,xd,machine,dive,0,,
blastoise,xd,machine,water-pulse,0,,
caterpie,colosseum,level-up,tackle,1,1,
caterpie,colosseum,level-up,string-shot,1,2,
caterpie,xd,level-up,tackle,1,1,
caterpie,xd,level-up,string-shot,1,2,
metapod,colosseum,level-up,harden,1,,
metapod,colosseum,level-up,harden,7,,
metapod,xd,level-up,harden,1,,
metapod,xd,level-up,harden,7,,
butterfree,colosseum,level-up,confusion,1,,
butterfree,colosseum,level-up,confusion,10,,
butterfree,colosseum,level-up,poison-powder,13,,
butterfree,colosseum,level-up,stun-spore,14,,
butterfree,colosseum,level-up,sleep-powder,15,,
butterfree,colosseum,level-up,supersonic,18,,
butterfree,colosseum,level-up,whirlwind,23,,
butterfree,colosseum,level-up,gust,28,,
butterfree,colosseum,level-up,psybeam,34,,
butterfree,colosseum,level-up,safeguard,40,,
butterfree,colosseum,level-up,silver-wind,47,,
butterfree,colosseum,machine,hyper-beam,0,,
butterfree,colosseum,machine,solar-beam,0,,
butterfree,colosseum,machine,toxic,0,,
butterfree,colosseum,machine,psychic,0,,
butterfree,colosseum,machine,double-team,0,,
butterfree,colosseum,machine,flash,0,,
butterfree,colosseum,machine,rest,0,,
butterfree,colosseum,machine,thief,0,,
butterfree,colosseum,machine,protect,0,,
butterfree,colosseum,machine,giga-drain,0,,
butterfree,colosseum,machine,attract,0,,
butterfree,colosseum,machine,return,0,,
butterfree,colosseum,machine,frustration,0,,
butterfree,colosseum,machine,safeguard,0,,
butterfree,colosseum,machine,hidden-power,0,,
butterfree,colosseum,machine,rain-dance,0,,
butterfree,colosseum,machine,sunny-day,0,,
butterfree,colosseum,machine,shadow-ball,0,,
butterfree,colosseum,machine,facade,0,,
butterfree,colosseum,machine,skill-swap,0,,
butterfree,colosseum,machine,secret-power,0,,
butterfree,colosseum,machine,aerial-ace,0,,
butterfree,xd,level-up,confusion,1,,
butterfree,xd,level-up,confusion,10,,
butterfree,xd,level-up,poison-powder,13,,
butterfree,xd,level-up,stun-spore,14,,
butterfree,xd,level-up,sleep-powder,15,,
butterfree,xd,level-up,supersonic,18,,
butterfree,xd,level-up,whirlwind,23,,
butterfree,xd,level-up,gust,28,,
butterfree,xd,level-up,psybeam,34,,
butterfree,xd,level-up,safeguard,40,,
butterfree,xd,level-up,silver-wind,47,,
butterfree,xd,tutor,double-edge,0,,
butterfree,xd,tutor,mimic,0,,
butterfree,xd,tutor,dream-eater,0,,
butterfree,xd,tutor,substitute,0,,
butterfree,xd,tutor,nightmare,0,,
butterfree,xd,tutor,swagger,0,,
butterfree,xd,machine,hyper-beam,0,,
butterfree,xd,machine,solar-beam,0,,
butterfree,xd,machine,toxic,0,,
butterfree,xd,machine,psychic,0,,
butterfree,xd,machine,double-team,0,,
butterfree,xd,machine,flash,0,,
butterfree,xd,machine,rest,0,,
butterfree,xd,machine,thief,0,,
butterfree,xd,machine,protect,0,,
butterfree,xd,machine,giga-drain,0,,
butterfree,xd,machine,attract,0,,
butterfree,xd,machine,return,0,,
butterfree,xd,machine,frustration,0,,
butterfree,xd,machine,safeguard,0,,
butterfree,xd,machine,hidden-power,0,,
butterfree,xd,machine,rain-dance,0,,
butterfree,xd,machine,sunny-day,0,,
butterfree,xd,machine,shadow-ball,0,,
butterfree,xd,machine,facade,0,,
butterfree,xd,machine,skill-swap,0,,
butterfree,xd,machine,secret-power,0,,
butterfree,xd,machine,aerial-ace,0,,
butterfree,xd,xd-purification,psychic,0,,
butterfree,xd,xd-purification,morning-sun,0,,
butterfree,xd,xd-purification,sleep-powder,0,,
butterfree,xd,xd-purification,aerial-ace,0,,
weedle,colosseum,level-up,poison-sting,1,1,
weedle,colosseum,level-up,string-shot,1,2,
weedle,xd,level-up,poison-sting,1,1,
weedle,xd,level-up,string-shot,1,2,
kakuna,colosseum,level-up,harden,1,,
kakuna,colosseum,level-up,harden,7,,
kakuna,xd,level-up,harden,1,,
kakuna,xd,level-up,harden,7,,
beedrill,colosseum,level-up,fury-attack,1,,
beedrill,colosseum,level-up,fury-attack,10,,
beedrill,colosseum,level-up,focus-energy,15,,
beedrill,colosseum,level-up,twineedle,20,,
beedrill,colosseum,level-up,rage,25,,
beedrill,colosseum,level-up,pursuit,30,,
beedrill,colosseum,level-up,pin-missile,35,,
beedrill,colosseum,level-up,agility,40,,
beedrill,colosseum,level-up,endeavor,45,,
beedrill,colosseum,machine,cut,0,,
beedrill,colosseum,machine,hyper-beam,0,,
beedrill,colosseum,machine,solar-beam,0,,
beedrill,colosseum,machine,toxic,0,,
beedrill,colosseum,machine,double-team,0,,
beedrill,colosseum,machine,rest,0,,
beedrill,colosseum,machine,thief,0,,
beedrill,colosseum,machine,protect,0,,
beedrill,colosseum,machine,sludge-bomb,0,,
beedrill,colosseum,machine,giga-drain,0,,
beedrill,colosseum,machine,attract,0,,
beedrill,colosseum,machine,return,0,,
beedrill,colosseum,machine,frustration,0,,
beedrill,colosseum,machine,hidden-power,0,,
beedrill,colosseum,machine,sunny-day,0,,
beedrill,colosseum,machine,rock-smash,0,,
beedrill,colosseum,machine,facade,0,,
beedrill,colosseum,machine,brick-break,0,,
beedrill,colosseum,machine,secret-power,0,,
beedrill,colosseum,machine,aerial-ace,0,,
beedrill,xd,level-up,fury-attack,1,,
beedrill,xd,level-up,fury-attack,10,,
beedrill,xd,level-up,focus-energy,15,,
beedrill,xd,level-up,twineedle,20,,
beedrill,xd,level-up,rage,25,,
beedrill,xd,level-up,pursuit,30,,
beedrill,xd,level-up,pin-missile,35,,
beedrill,xd,level-up,agility,40,,
beedrill,xd,level-up,endeavor,45,,
beedrill,xd,tutor,double-edge,0,,
beedrill,xd,tutor,mimic,0,,
beedrill,xd,tutor,substitute,0,,
beedrill,xd,tutor,swagger,0,,
beedrill,xd,machine,cut,0,,
beedrill,xd,machine,hyper-beam,0,,
beedrill,xd,machine,solar-beam,0,,
beedrill,xd,machine,toxic,0,,
beedrill,xd,machine,double-team,0,,
beedrill,xd,machine,rest,0,,
beedrill,xd,machine,thief,0,,
beedrill,xd,machine,protect,0,,
beedrill,xd,machine,sludge-bomb,0,,
beedrill,xd,machine,giga-drain,0,,
beedrill,xd,machine,attract,0,,
beedrill,xd,machine,return,0,,
beedrill,xd,machine,frustration,0,,
beedrill,xd,machine,hidden-power,0,,
beedrill,xd,machine,sunny-day,0,,
beedrill,xd,machine,rock-smash,0,,
beedrill,xd,machine,facade,0,,
beedrill,xd,machine,brick-break,0,,
beedrill,xd,machine,secret-power,0,,
beedrill,xd,machine,aerial-ace,0,,
beedrill,xd,xd-purification,sludge-bomb,0,,
beedrill,xd,xd-purification,baton-pass,0,,
beedrill,xd,xd-purification,twineedle,0,,
beedrill,xd,xd-purification,swords-dance,0,,
pidgey,colosseum,level-up,tackle,1,,
pidgey,colosseum,level-up,sand-attack,5,,
pidgey,colosseum,level-up,gust,9,,
pidgey,colosseum,level-up,quick-attack,13,,
pidgey,colosseum,level-up,whirlwind,19,,
pidgey,colosseum,level-up,wing-attack,25,,
pidgey,colosseum,level-up,feather-dance,31,,
pidgey,colosseum,level-up,agility,39,,
pidgey,colosseum,level-up,mirror-move,47,,
pidgey,colosseum,machine,fly,0,,
pidgey,colosseum,machine,toxic,0,,
pidgey,colosseum,machine,double-team,0,,
pidgey,colosseum,machine,rest,0,,
pidgey,colosseum,machine,thief,0,,
pidgey,colosseum,machine,protect,0,,
pidgey,colosseum,machine,steel-wing,0,,
pidgey,colosseum,machine,attract,0,,
pidgey,colosseum,machine,return,0,,
pidgey,colosseum,machine,frustration,0,,
pidgey,colosseum,machine,hidden-power,0,,
pidgey,colosseum,machine,rain-dance,0,,
pidgey,colosseum,machine,sunny-day,0,,
pidgey,colosseum,machine,facade,0,,
pidgey,colosseum,machine,secret-power,0,,
pidgey,colosseum,machine,aerial-ace,0,,
pidgey,xd,level-up,tackle,1,,
pidgey,xd,level-up,sand-attack,5,,
pidgey,xd,level-up,gust,9,,
pidgey,xd,level-up,quick-attack,13,,
pidgey,xd,level-up,whirlwind,19,,
pidgey,xd,level-up,wing-attack,25,,
pidgey,xd,level-up,feather-dance,31,,
pidgey,xd,level-up,agility,39,,
pidgey,xd,level-up,mirror-move,47,,
pidgey,xd,tutor,double-edge,0,,
pidgey,xd,tutor,mimic,0,,
pidgey,xd,tutor,sky-attack,0,,
pidgey,xd,tutor,substitute,0,,
pidgey,xd,tutor,swagger,0,,
pidgey,xd,machine,fly,0,,
pidgey,xd,machine,toxic,0,,
pidgey,xd,machine,double-team,0,,
pidgey,xd,machine,rest,0,,
pidgey,xd,machine,thief,0,,
pidgey,xd,machine,protect,0,,
pidgey,xd,machine,steel-wing,0,,
pidgey,xd,machine,attract,0,,
pidgey,xd,machine,return,0,,
pidgey,xd,machine,frustration,0,,
pidgey,xd,machine,hidden-power,0,,
pidgey,xd,machine,rain-dance,0,,
pidgey,xd,machine,sunny-day,0,,
pidgey,xd,machine,facade,0,,
pidgey,xd,machine,secret-power,0,,
pidgey,xd,machine,aerial-ace,0,,
pidgeotto,colosseum,level-up,gust,1,3,
pidgeotto,colosseum,level-up,sand-attack,1,2,
pidgeotto,colosseum,level-up,tackle,1,1,
pidgeotto,colosseum,level-up,sand-attack,5,,
pidgeotto,colosseum,level-up,gust,9,,
pidgeotto,colosseum,level-up,quick-attack,13,,
pidgeotto,colosseum,level-up,whirlwind,20,,
pidgeotto,colosseum,level-up,wing-attack,27,,
pidgeotto,colosseum,level-up,feather-dance,34,,
pidgeotto,colosseum,level-up,agility,43,,
pidgeotto,colosseum,level-up,mirror-move,52,,
pidgeotto,colosseum,machine,fly,0,,
pidgeotto,colosseum,machine,toxic,0,,
pidgeotto,colosseum,machine,double-team,0,,
pidgeotto,colosseum,machine,rest,0,,
pidgeotto,colosseum,machine,thief,0,,
pidgeotto,colosseum,machine,protect,0,,
pidgeotto,colosseum,machine,steel-wing,0,,
pidgeotto,colosseum,machine,attract,0,,
pidgeotto,colosseum,machine,return,0,,
pidgeotto,colosseum,machine,frustration,0,,
pidgeotto,colosseum,machine,hidden-power,0,,
pidgeotto,colosseum,machine,rain-dance,0,,
pidgeotto,colosseum,machine,sunny-day,0,,
pidgeotto,colosseum,machine,facade,0,,
pidgeotto,colosseum,machine,secret-power,0,,
pidgeotto,colosseum,machine,aerial-ace,0,,
pidgeotto,xd,level-up,gust,1,3,
pidgeotto,xd,level-up,sand-attack,1,2,
pidgeotto,xd,level-up,tackle,1,1,
pidgeotto,xd,level-up,sand-attack,5,,
pidgeotto,xd,level-up,gust,9,,
pidgeotto,xd,level-up,quick-attack,13,,
pidgeotto,xd,level-up,whirlwind,20,,
pidgeotto,xd,level-up,wing-attack,27,,
pidgeotto,xd,level-up,feather-dance,34,,
pidgeotto,xd,level-up,agility,43,,
pidgeotto,xd,level-up,mirror-move,52,,
pidgeotto,xd,tutor,double-edge,0,,
pidgeotto,xd,tutor,mimic,0,,
pidgeotto,xd,tutor,sky-attack,0,,
pidgeotto,xd,tutor,substitute,0,,
pidgeotto,xd,tutor,swagger,0,,
pidgeotto,xd,machine,fly,0,,
pidgeotto,xd,machine,toxic,0,,
pidgeotto,xd,machine,double-team,0,,
pidgeotto,xd,machine,rest,0,,
pidgeotto,xd,machine,thief,0,,
pidgeotto,xd,machine,protect,0,,
pidgeotto,xd,machine,steel-wing,0,,
pidgeotto,xd,machine,attract,0,,
pidgeotto,xd,machine,return,0,,
pidgeotto,xd,machine,frustration,0,,
pidgeotto,xd,machine,hidden-power,0,,
pidgeotto,xd,machine,rain-dance,0,,
pidgeotto,xd,machine,sunny-day,0,,
pidgeotto,xd,machine,facade,0,,
pidgeotto,xd,machine,secret-power,0,,
pidgeotto,xd,machine,aerial-ace,0,,
pidgeotto,xd,xd-purification,wing-attack,0,,
pidgeotto,xd,xd-purification,refresh,0,,
pidgeotto,xd,xd-purification,steel-wing,0,,
pidgeotto,xd,xd-purification,feather-dance,0,,
pidgeot,colosseum,level-up,gust,1,3,
pidgeot,colosseum,level-up,sand-attack,1,2,
pidgeot,colosseum,level-up,tackle,1,1,
pidgeot,colosseum,level-up,quick-attack,1,4,
pidgeot,colosseum,level-up,sand-attack,5,,
pidgeot,colosseum,level-up,gust,9,,
pidgeot,colosseum,level-up,quick-attack,13,,
pidgeot,colosseum,level-up,whirlwind,20,,
pidgeot,colosseum,level-up,wing-attack,27,,
pidgeot,colosseum,level-up,feather-dance,34,,
pidgeot,colosseum,level-up,agility,48,,
pidgeot,colosseum,level-up,mirror-move,62,,
pidgeot,colosseum,machine,fly,0,,
pidgeot,colosseum,machine,hyper-beam,0,,
pidgeot,colosseum,machine,toxic,0,,
pidgeot,colosseum,machine,double-team,0,,
pidgeot,colosseum,machine,rest,0,,
pidgeot,colosseum,machine,thief,0,,
pidgeot,colosseum,machine,protect,0,,
pidgeot,colosseum,machine,steel-wing,0,,
pidgeot,colosseum,machine,attract,0,,
pidgeot,colosseum,machine,return,0,,
pidgeot,colosseum,machine,frustration,0,,
pidgeot,colosseum,machine,hidden-power,0,,
pidgeot,colosseum,machine,rain-dance,0,,
pidgeot,colosseum,machine,sunny-day,0,,
pidgeot,colosseum,machine,facade,0,,
pidgeot,colosseum,machine,secret-power,0,,
pidgeot,colosseum,machine,aerial-ace,0,,
pidgeot,xd,level-up,gust,1,3,
pidgeot,xd,level-up,sand-attack,1,2,
pidgeot,xd,level-up,tackle,1,1,
pidgeot,xd,level-up,quick-attack,1,4,
pidgeot,xd,level-up,sand-attack,5,,
pidgeot,xd,level-up,gust,9,,
pidgeot,xd,level-up,quick-attack,13,,
pidgeot,xd,level-up,whirlwind,20,,
pidgeot,xd,level-up,wing-attack,27,,
pidgeot,xd,level-up,feather-dance,34,,
pidgeot,xd,level-up,agility,48,,
pidgeot,xd,level-up,mirror-move,62,,
pidgeot,xd,tutor,double-edge,0,,
pidgeot,xd,tutor,mimic,0,,
pidgeot,xd,tutor,sky-attack,0,,
pidgeot,xd,tutor,substitute,0,,
pidgeot,xd,tutor,swagger,0,,
pidgeot,xd,machine,fly,0,,
pidgeot,xd,machine,hyper-beam,0,,
pidgeot,xd,machine,toxic,0,,
pidgeot,xd,machine,double-team,0,,
pidgeot,xd,machine,rest,0,,
pidgeot,xd,machine,thief,0,,
pidgeot,xd,machine,protect,0,,
pidgeot,xd,machine,steel-wing,0,,
pidgeot,xd,machine,attract,0,,
pidgeot,xd,machine,return,0,,
pidgeot,xd,machine,frustration,0,,
pidgeot,xd,machine,hidden-power,0,,
pidgeot,xd,machine,rain-dance,0,,
pidgeot,xd,machine,sunny-day,0,,
pidgeot,xd,machine,facade,0,,
pidgeot,xd,machine,secret-power,0,,
pidgeot,xd,machine,aerial-ace,0,,
rattata,colosseum,level-up,tackle,1,1,
rattata,colosseum,level-up,tail-whip,1,2,
rattata,colosseum,level-up,quick-attack,7,,
rattata,colosseum,level-up,hyper-fang,13,,
rattata,colosseum,level-up,focus-energy,20,,
rattata,colosseum,level-up,pursuit,27,,
rattata,colosseum,level-up,super-fang,34,,
rattata,colosseum,level-up,endeavor,41,,
rattata,colosseum,machine,cut,0,,
rattata,colosseum,machine,ice-beam,0,,
rattata,colosseum,machine,blizzard,0,,
rattata,colosseum,machine,thunderbolt,0,,
rattata,colosseum,machine,thunder,0,,
rattata,colosseum,machine,dig,0,,
rattata,colosseum,machine,toxic,0,,
rattata,colosseum,machine,double-team,0,,
rattata,colosseum,machine,rest,0,,
rattata,colosseum,machine,thief,0,,
rattata,colosseum,machine,protect,0,,
rattata,colosseum,machine,attract,0,,
rattata,colosseum,machine,return,0,,
rattata,colosseum,machine,frustration,0,,
rattata,colosseum,machine,iron-tail,0,,
rattata,colosseum,machine,hidden-power,0,,
rattata,colosseum,machine,rain-dance,0,,
rattata,colosseum,machine,sunny-day,0,,
rattata,colosseum,machine,shadow-ball,0,,
rattata,colosseum,machine,rock-smash,0,,
rattata,colosseum,machine,facade,0,,
rattata,colosseum,machine,taunt,0,,
rattata,colosseum,machine,secret-power,0,,
rattata,colosseum,machine,shock-wave,0,,
rattata,xd,level-up,tackle,1,1,
rattata,xd,level-up,tail-whip,1,2,
rattata,xd,level-up,quick-attack,7,,
rattata,xd,level-up,hyper-fang,13,,
rattata,xd,level-up,focus-energy,20,,
rattata,xd,level-up,pursuit,27,,
rattata,xd,level-up,super-fang,34,,
rattata,xd,level-up,endeavor,41,,
rattata,xd,tutor,body-slam,0,,
rattata,xd,tutor,double-edge,0,,
rattata,xd,tutor,thunder-wave,0,,
rattata,xd,tutor,mimic,0,,
rattata,xd,tutor,substitute,0,,
rattata,xd,tutor,icy-wind,0,,
rattata,xd,tutor,swagger,0,,
rattata,xd,machine,cut,0,,
rattata,xd,machine,ice-beam,0,,
rattata,xd,machine,blizzard,0,,
rattata,xd,machine,thunderbolt,0,,
rattata,xd,machine,thunder,0,,
rattata,xd,machine,dig,0,,
rattata,xd,machine,toxic,0,,
rattata,xd,machine,double-team,0,,
rattata,xd,machine,rest,0,,
rattata,xd,machine,thief,0,,
rattata,xd,machine,protect,0,,
rattata,xd,machine,attract,0,,
rattata,xd,machine,return,0,,
rattata,xd,machine,frustration,0,,
rattata,xd,machine,iron-tail,0,,
rattata,xd,machine,hidden-power,0,,
rattata,xd,machine,rain-dance,0,,
rattata,xd,machine,sunny-day,0,,
rattata,xd,machine,shadow-ball,0,,
rattata,xd,machine,rock-smash,0,,
rattata,xd,machine,facade,0,,
rattata,xd,machine,taunt,0,,
rattata,xd,machine,secret-power,0,,
rattata,xd,machine,shock-wave,0,,
raticate,colosseum,level-up,tackle,1,1,
raticate,colosseum,level-up,tail-whip,1,2,
raticate,colosseum,level-up,quick-attack,1,3,
raticate,colosseum,level-up,quick-attack,7,,
raticate,colosseum,level-up,hyper-fang,13,,
raticate,colosseum,level-up,scary-face,20,,
raticate,colosseum,level-up,pursuit,30,,
raticate,colosseum,level-up,super-fang,40,,
raticate,colosseum,level-up,endeavor,50,,
raticate,colosseum,machine,cut,0,,
raticate,colosseum,machine,roar,0,,
raticate,colosseum,machine,ice-beam,0,,
raticate,colosseum,machine,blizzard,0,,
raticate,colosseum,machine,hyper-beam,0,,
raticate,colosseum,machine,strength,0,,
raticate,colosseum,machine,thunderbolt,0,,
raticate,colosseum,machine,thunder,0,,
raticate,colosseum,machine,dig,0,,
raticate,colosseum,machine,toxic,0,,
raticate,colosseum,machine,double-team,0,,
raticate,colosseum,machine,rest,0,,
raticate,colosseum,machine,thief,0,,
raticate,colosseum,machine,protect,0,,
raticate,colosseum,machine,attract,0,,
raticate,colosseum,machine,return,0,,
raticate,colosseum,machine,frustration,0,,
raticate,colosseum,machine,iron-tail,0,,
raticate,colosseum,machine,hidden-power,0,,
raticate,colosseum,machine,rain-dance,0,,
raticate,colosseum,machine,sunny-day,0,,
raticate,colosseum,machine,shadow-ball,0,,
raticate,colosseum,machine,rock-smash,0,,
raticate,colosseum,machine,facade,0,,
raticate,colosseum,machine,taunt,0,,
raticate,colosseum,machine,secret-power,0,,
raticate,colosseum,machine,shock-wave,0,,
raticate,xd,level-up,tackle,1,1,
raticate,xd,level-up,tail-whip,1,2,
raticate,xd,level-up,quick-attack,1,3,
raticate,xd,level-up,quick-attack,7,,
raticate,xd,level-up,hyper-fang,13,,
raticate,xd,level-up,scary-face,20,,
raticate,xd,level-up,pursuit,30,,
raticate,xd,level-up,super-fang,40,,
raticate,xd,level-up,endeavor,50,,
raticate,xd,tutor,body-slam,0,,
raticate,xd,tutor,double-edge,0,,
raticate,xd,tutor,thunder-wave,0,,
raticate,xd,tutor,mimic,0,,
raticate,xd,tutor,substitute,0,,
raticate,xd,tutor,icy-wind,0,,
raticate,xd,tutor,swagger,0,,
raticate,xd,machine,cut,0,,
raticate,xd,machine,roar,0,,
raticate,xd,machine,ice-beam,0,,
raticate,xd,machine,blizzard,0,,
raticate,xd,machine,hyper-beam,0,,
raticate,xd,machine,strength,0,,
raticate,xd,machine,thunderbolt,0,,
raticate,xd,machine,thunder,0,,
raticate,xd,machine,dig,0,,
raticate,xd,machine,toxic,0,,
raticate,xd,machine,double-team,0,,
raticate,xd,machine,rest,0,,
raticate,xd,machine,thief,0,,
raticate,xd,machine,protect,0,,
raticate,xd,machine,attract,0,,
raticate,xd,machine,return,0,,
raticate,xd,machine,frustration,0,,
raticate,xd,machine,iron-tail,0,,
raticate,xd,machine,hidden-power,0,,
raticate,xd,machine,rain-dance,0,,
raticate,xd,machine,sunny-day,0,,
raticate,xd,machine,shadow-ball,0,,
raticate,xd,machine,rock-smash,0,,
raticate,xd,machine,facade,0,,
raticate,xd,machine,taunt,0,,
raticate,xd,machine,secret-power,0,,
raticate,xd,machine,shock-wave,0,,
raticate,xd,xd-purification,super-fang,0,,
raticate,xd,xd-purification,refresh,0,,
raticate,xd,xd-purification,scary-face,0,,
raticate,xd,xd-purification,hyper-fang,0,,
spearow,colosseum,level-up,growl,1,2,
spearow,colosseum,level-up,peck,1,1,
spearow,colosseum,level-up,leer,7,,
spearow,colosseum,level-up,fury-attack,13,,
spearow,colosseum,level-up,pursuit,19,,
spearow,colosseum,level-up,aerial-ace,25,,
spearow,colosseum,level-up,mirror-move,31,,
spearow,colosseum,level-up,drill-peck,37,,
spearow,colosseum,level-up,agility,43,,
spearow,colosseum,machine,fly,0,,
spearow,colosseum,machine,toxic,0,,
spearow,colosseum,machine,double-team,0,,
