pokemon,version_group,version,item,rarity
arcanine,firered-leafgreen,leafgreen,rawst-berry,50
arcanine,diamond-pearl,diamond,rawst-berry,100
arcanine,diamond-pearl,pearl,rawst-berry,100
arcanine,platinum,platinum,rawst-berry,100
arcanine,heartgold-soulsilver,heartgold,rawst-berry,100
arcanine,heartgold-soulsilver,soulsilver,rawst-berry,100
arcanine,black-white,black,rawst-berry,100
arcanine,black-white,white,rawst-berry,100
arcanine,black-2-white-2,black-2,rawst-berry,50
arcanine,black-2-white-2,white-2,rawst-berry,50
poliwhirl,ruby-sapphire,ruby,kings-rock,5
poliwhirl,ruby-sapphire,sapphire,kings-rock,5
poliwhirl,emerald,emerald,kings-rock,5
poliwhirl,diamond-pearl,diamond,kings-rock,5
poliwhirl,diamond-pearl,pearl,kings-rock,5
poliwhirl,platinum,platinum,kings-rock,5
poliwhirl,heartgold-soulsilver,heartgold,kings-rock,5
poliwhirl,heartgold-soulsilver,soulsilver,kings-rock,5
poliwhirl,black-white,black,kings-rock,5
poliwhirl,black-white,white,kings-rock,5
poliwhirl,black-2-white-2,black-2,kings-rock,5
poliwhirl,black-2-white-2,white-2,kings-rock,5
poliwhirl,x-y,x,kings-rock,5
poliwhirl,x-y,y,kings-rock,5
poliwhirl,omega-ruby-alpha-sapphire,omega-ruby,kings-rock,5
poliwhirl,omega-ruby-alpha-sapphire,alpha-sapphire,kings-rock,5
poliwhirl,sun-moon,sun,kings-rock,5
poliwhirl,sun-moon,moon,kings-rock,5
poliwhirl,ultra-sun-ultra-moon,ultra-sun,kings-rock,5
poliwhirl,ultra-sun-ultra-moon,ultra-moon,kings-rock,5
poliwrath,ruby-sapphire,ruby,kings-rock,5
poliwrath,ruby-sapphire,sapphire,kings-rock,5
poliwrath,emerald,emerald,kings-rock,5
poliwrath,diamond-pearl,diamond,kings-rock,5
poliwrath,diamond-pearl,pearl,kings-rock,5
poliwrath,platinum,platinum,kings-rock,5
poliwrath,heartgold-soulsilver,heartgold,kings-rock,5
poliwrath,heartgold-soulsilver,soulsilver,kings-rock,5
poliwrath,black-white,black,kings-rock,5
poliwrath,black-white,white,kings-rock,5
poliwrath,black-2-white-2,black-2,kings-rock,5
poliwrath,black-2-white-2,white-2,kings-rock,5
poliwrath,x-y,x,kings-rock,5
poliwrath,x-y,y,kings-rock,5
poliwrath,omega-ruby-alpha-sapphire,omega-ruby,kings-rock,5
poliwrath,omega-ruby-alpha-sapphire,alpha-sapphire,kings-rock,5
poliwrath,sun-moon,sun,kings-rock,5
poliwrath,sun-moon,moon,kings-rock,5
poliwrath,ultra-sun-ultra-moon,ultra-sun,kings-rock,5
poliwrath,ultra-sun-ultra-moon,ultra-moon,kings-rock,5
abra,ruby-sapphire,ruby,twisted-spoon,5
abra,ruby-sapphire,sapphire,twisted-spoon,5
abra,emerald,emerald,twisted-spoon,5
abra,firered-leafgreen,firered,twisted-spoon,5
abra,firered-leafgreen,leafgreen,twisted-spoon,5
abra,diamond-pearl,diamond,twisted-spoon,5
abra,diamond-pearl,pearl,twisted-spoon,5
abra,platinum,platinum,twisted-spoon,5
abra,heartgold-soulsilver,heartgold,twisted-spoon,5
abra,heartgold-soulsilver,soulsilver,twisted-spoon,5
abra,black-white,black,twisted-spoon,5
abra,black-white,white,twisted-spoon,5
abra,black-2-white-2,black-2,twisted-spoon,5
abra,black-2-white-2,white-2,twisted-spoon,5
abra,x-y,x,twisted-spoon,5
abra,x-y,y,twisted-spoon,5
abra,omega-ruby-alpha-sapphire,omega-ruby,twisted-spoon,5
abra,omega-ruby-alpha-sapphire,alpha-sapphire,twisted-spoon,5
abra,sun-moon,sun,twisted-spoon,5
abra,sun-moon,moon,twisted-spoon,5
abra,ultra-sun-ultra-moon,ultra-sun,twisted-spoon,5
abra,ultra-sun-ultra-moon,ultra-moon,twisted-spoon,5
kadabra,ruby-sapphire,ruby,twisted-spoon,5
kadabra,ruby-sapphire,sapphire,twisted-spoon,5
kadabra,emerald,emerald,twisted-spoon,5
kadabra,firered-leafgreen,firered,twisted-spoon,5
kadabra,firered-leafgreen,leafgreen,twisted-spoon,5
kadabra,diamond-pearl,diamond,twisted-spoon,5
kadabra,diamond-pearl,pearl,twisted-spoon,5
kadabra,platinum,platinum,twisted-spoon,5
kadabra,heartgold-soulsilver,heartgold,twisted-spoon,5
kadabra,heartgold-soulsilver,soulsilver,twisted-spoon,5
kadabra,black-white,black,twisted-spoon,5
kadabra,black-white,white,twisted-spoon,5
kadabra,black-2-white-2,black-2,twisted-spoon,5
kadabra,black-2-white-2,white-2,twisted-spoon,5
kadabra,x-y,x,twisted-spoon,5
kadabra,x-y,y,twisted-spoon,5
kadabra,omega-ruby-alpha-sapphire,omega-ruby,twisted-spoon,5
kadabra,omega-ruby-alpha-sapphire,alpha-sapphire,twisted-spoon,5
kadabra,sun-moon,sun,twisted-spoon,5
kadabra,sun-moon,moon,twisted-spoon,5
kadabra,ultra-sun-ultra-moon,ultra-sun,twisted-spoon,5
kadabra,ultra-sun-ultra-moon,ultra-moon,twisted-spoon,5
alakazam,ruby-sapphire,ruby,twisted-spoon,5
alakazam,ruby-sapphire,sapphire,twisted-spoon,5
alakazam,emerald,emerald,twisted-spoon,5
alakazam,firered-leafgreen,firered,twisted-spoon,5
alakazam,firered-leafgreen,leafgreen,twisted-spoon,5
alakazam,diamond-pearl,diamond,twisted-spoon,5
alakazam,diamond-pearl,pearl,twisted-spoon,5
alakazam,platinum,platinum,twisted-spoon,5
alakazam,heartgold-soulsilver,heartgold,twisted-spoon,5
alakazam,heartgold-soulsilver,soulsilver,twisted-spoon,5
alakazam,black-white,black,twisted-spoon,5
alakazam,black-white,white,twisted-spoon,5
alakazam,black-2-white-2,black-2,twisted-spoon,5
alakazam,black-2-white-2,white-2,twisted-spoon,5
alakazam,x-y,x,twisted-spoon,5
alakazam,x-y,y,twisted-spoon,5
alakazam,omega-ruby-alpha-sapphire,omega-ruby,twisted-spoon,5
alakazam,omega-ruby-alpha-sapphire,alpha-sapphire,twisted-spoon,5
alakazam,sun-moon,sun,twisted-spoon,5
alakazam,sun-moon,moon,twisted-spoon,5
alakazam,ultra-sun-ultra-moon,ultra-sun,twisted-spoon,5
alakazam,ultra-sun-ultra-moon,ultra-moon,twisted-spoon,5
machop,omega-ruby-alpha-sapphire,omega-ruby,focus-band,5
machop,omega-ruby-alpha-sapphire,alpha-sapphire,focus-band,5
machop,sun-moon,sun,focus-band,5
machop,sun-moon,moon,focus-band,5
machop,ultra-sun-ultra-moon,ultra-sun,focus-band,5
machop,ultra-sun-ultra-moon,ultra-moon,focus-band,5
machoke,firered-leafgreen,firered,focus-band,5
machoke,firered-leafgreen,leafgreen,focus-band,5
machoke,omega-ruby-alpha-sapphire,omega-ruby,focus-band,5
machoke,omega-ruby-alpha-sapphire,alpha-sapphire,focus-band,5
machoke,sun-moon,sun,focus-band,5
machoke,sun-moon,moon,focus-band,5
machoke,ultra-sun-ultra-moon,ultra-sun,focus-band,5
machoke,ultra-sun-ultra-moon,ultra-moon,focus-band,5
machamp,firered-leafgreen,firered,focus-band,5
machamp,firered-leafgreen,leafgreen,focus-band,5
machamp,omega-ruby-alpha-sapphire,omega-ruby,focus-band,5
machamp,omega-ruby-alpha-sapphire,alpha-sapphire,focus-band,5
machamp,sun-moon,sun,focus-band,5
machamp,sun-moon,moon,focus-band,5
machamp,ultra-sun-ultra-moon,ultra-sun,focus-band,5
machamp,ultra-sun-ultra-moon,ultra-moon,focus-band,5
tentacool,diamond-pearl,diamond,poison-barb,5
tentacool,diamond-pearl,pearl,poison-barb,5
tentacool,platinum,platinum,poison-barb,5
tentacool,heartgold-soulsilver,heartgold,poison-barb,5
tentacool,heartgold-soulsilver,soulsilver,poison-barb,5
tentacool,black-white,black,poison-barb,5
tentacool,black-white,white,poison-barb,5
tentacool,black-2-white-2,black-2,poison-barb,5
tentacool,black-2-white-2,white-2,poison-barb,5
tentacool,x-y,x,poison-barb,5
tentacool,x-y,y,poison-barb,5
tentacool,omega-ruby-alpha-sapphire,omega-ruby,poison-barb,5
tentacool,omega-ruby-alpha-sapphire,alpha-sapphire,poison-barb,5
tentacool,sun-moon,sun,poison-barb,5
tentacool,sun-moon,moon,poison-barb,5
tentacool,ultra-sun-ultra-moon,ultra-sun,poison-barb,5
tentacool,ultra-sun-ultra-moon,ultra-moon,poison-barb,5
tentacruel,diamond-pearl,diamond,poison-barb,5
tentacruel,diamond-pearl,pearl,poison-barb,5
tentacruel,platinum,platinum,poison-barb,5
tentacruel,heartgold-soulsilver,heartgold,poison-barb,5
tentacruel,heartgold-soulsilver,soulsilver,poison-barb,5
tentacruel,black-white,black,poison-barb,5
tentacruel,black-white,white,poison-barb,5
tentacruel,black-2-white-2,black-2,poison-barb,5
tentacruel,black-2-white-2,white-2,poison-barb,5
tentacruel,x-y,x,poison-barb,5
tentacruel,x-y,y,poison-barb,5
tentacruel,omega-ruby-alpha-sapphire,omega-ruby,poison-barb,5
tentacruel,omega-ruby-alpha-sapphire,alpha-sapphire,poison-barb,5
tentacruel,sun-moon,sun,poison-barb,5
tentacruel,sun-moon,moon,poison-barb,5
tentacruel,ultra-sun-ultra-moon,ultra-sun,poison-barb,5
tentacruel,ultra-sun-ultra-moon,ultra-moon,poison-barb,5
geodude,ruby-sapphire,ruby,everstone,5
geodude,ruby-sapphire,sapphire,everstone,5
geodude,emerald,emerald,everstone,5
geodude,diamond-pearl,diamond,everstone,5
geodude,diamond-pearl,pearl,everstone,5
geodude,platinum,platinum,everstone,5
geodude,heartgold-soulsilver,heartgold,everstone,5
geodude,heartgold-soulsilver,soulsilver,everstone,5
geodude,black-white,black,everstone,5
geodude,black-white,white,everstone,5
geodude,black-2-white-2,black-2,everstone,5
geodude,black-2-white-2,white-2,everstone,5
geodude,x-y,x,everstone,5
geodude,x-y,y,everstone,5
geodude,omega-ruby-alpha-sapphire,omega-ruby,everstone,5
geodude,omega-ruby-alpha-sapphire,alpha-sapphire,everstone,5
geodude,sun-moon,sun,everstone,5
geodude,sun-moon,moon,everstone,5
geodude,ultra-sun-ultra-moon,ultra-sun,everstone,5
geodude,ultra-sun-ultra-moon,ultra-moon,everstone,5
graveler,ruby-sapphire,ruby,everstone,5
graveler,ruby-sapphire,sapphire,everstone,5
graveler,emerald,emerald,everstone,5
graveler,firered-leafgreen,firered,hard-stone,5
graveler,firered-leafgreen,leafgreen,hard-stone,5
graveler,diamond-pearl,diamond,everstone,5
graveler,diamond-pearl,pearl,everstone,5
graveler,platinum,platinum,everstone,5
graveler,heartgold-soulsilver,heartgold,everstone,5
graveler,heartgold-soulsilver,soulsilver,everstone,5
graveler,black-white,black,everstone,5
graveler,black-white,white,everstone,5
graveler,black-2-white-2,black-2,everstone,5
graveler,black-2-white-2,white-2,everstone,5
graveler,x-y,x,everstone,5
graveler,x-y,y,everstone,5
graveler,omega-ruby-alpha-sapphire,omega-ruby,everstone,5
graveler,omega-ruby-alpha-sapphire,alpha-sapphire,everstone,5
graveler,sun-moon,sun,everstone,5
graveler,sun-moon,moon,everstone,5
graveler,ultra-sun-ultra-moon,ultra-sun,everstone,5
graveler,ultra-sun-ultra-moon,ultra-moon,everstone,5
golem,ruby-sapphire,ruby,everstone,5
golem,ruby-sapphire,sapphire,everstone,5
golem,emerald,emerald,everstone,5
golem,firered-leafgreen,firered,hard-stone,5
golem,firered-leafgreen,leafgreen,hard-stone,5
golem,diamond-pearl,diamond,everstone,5
golem,diamond-pearl,pearl,everstone,5
golem,platinum,platinum,everstone,5
golem,heartgold-soulsilver,heartgold,everstone,5
golem,heartgold-soulsilver,soulsilver,everstone,5
golem,black-white,black,everstone,5
golem,black-white,white,everstone,5
golem,black-2-white-2,black-2,everstone,5
golem,black-2-white-2,white-2,everstone,5
golem,x-y,x,everstone,5
golem,x-y,y,everstone,5
golem,omega-ruby-alpha-sapphire,omega-ruby,everstone,5
golem,omega-ruby-alpha-sapphire,alpha-sapphire,everstone,5
golem,sun-moon,sun,everstone,5
golem,sun-moon,moon,everstone,5
golem,ultra-sun-ultra-moon,ultra-sun,everstone,5
golem,ultra-sun-ultra-moon,ultra-moon,everstone,5
ponyta,diamond-pearl,diamond,shuca-berry,5
ponyta,diamond-pearl,pearl,shuca-berry,5
ponyta,platinum,platinum,shuca-berry,5
ponyta,heartgold-soulsilver,heartgold,shuca-berry,5
ponyta,heartgold-soulsilver,soulsilver,shuca-berry,5
ponyta,black-white,black,shuca-berry,5
ponyta,black-white,white,shuca-berry,5
ponyta,black-2-white-2,black-2,shuca-berry,5
ponyta,black-2-white-2,white-2,shuca-berry,5
rapidash,diamond-pearl,diamond,shuca-berry,5
rapidash,diamond-pearl,pearl,shuca-berry,5
rapidash,platinum,platinum,shuca-berry,5
rapidash,heartgold-soulsilver,heartgold,shuca-berry,5
rapidash,heartgold-soulsilver,soulsilver,shuca-berry,5
rapidash,black-white,black,shuca-berry,5
rapidash,black-white,white,shuca-berry,5
rapidash,black-2-white-2,black-2,shuca-berry,5
rapidash,black-2-white-2,white-2,shuca-berry,5
slowpoke,ruby-sapphire,ruby,kings-rock,5
slowpoke,ruby-sapphire,sapphire,kings-rock,5
slowpoke,emerald,emerald,kings-rock,5
slowpoke,diamond-pearl,diamond,lagging-tail,5
slowpoke,diamond-pearl,pearl,lagging-tail,5
slowpoke,platinum,platinum,lagging-tail,5
slowpoke,heartgold-soulsilver,heartgold,lagging-tail,5
slowpoke,heartgold-soulsilver,soulsilver,lagging-tail,5
slowpoke,black-white,black,lagging-tail,5
slowpoke,black-white,white,lagging-tail,5
slowpoke,black-2-white-2,black-2,lagging-tail,5
slowpoke,black-2-white-2,white-2,lagging-tail,5
slowpoke,x-y,x,lagging-tail,5
slowpoke,x-y,y,lagging-tail,5
slowpoke,omega-ruby-alpha-sapphire,omega-ruby,lagging-tail,5
slowpoke,omega-ruby-alpha-sapphire,alpha-sapphire,lagging-tail,5
slowpoke,sun-moon,sun,lagging-tail,5
slowpoke,sun-moon,moon,lagging-tail,5
slowpoke,ultra-sun-ultra-moon,ultra-sun,lagging-tail,5
slowpoke,ultra-sun-ultra-moon,ultra-moon,lagging-tail,5
slowbro,ruby-sapphire,ruby,kings-rock,5
slowbro,ruby-sapphire,sapphire,kings-rock,5
slowbro,emerald,emerald,kings-rock,5
slowbro,diamond-pearl,diamond,kings-rock,5
slowbro,diamond-pearl,pearl,kings-rock,5
slowbro,platinum,platinum,kings-rock,5
slowbro,heartgold-soulsilver,heartgold,kings-rock,5
slowbro,heartgold-soulsilver,soulsilver,kings-rock,5
slowbro,black-white,black,kings-rock,5
slowbro,black-white,white,kings-rock,5
slowbro,black-2-white-2,black-2,kings-rock,5
slowbro,black-2-white-2,white-2,kings-rock,5
slowbro,x-y,x,kings-rock,5
slowbro,x-y,y,kings-rock,5
slowbro,omega-ruby-alpha-sapphire,omega-ruby,kings-rock,5
slowbro,omega-ruby-alpha-sapphire,alpha-sapphire,kings-rock,5
slowbro,sun-moon,sun,kings-rock,5
slowbro,sun-moon,moon,kings-rock,5
slowbro,ultra-sun-ultra-moon,ultra-sun,kings-rock,5
slowbro,ultra-sun-ultra-moon,ultra-moon,kings-rock,5
magnemite,ruby-sapphire,ruby,metal-coat,5
magnemite,ruby-sapphire,sapphire,metal-coat,5
magnemite,emerald,emerald,metal-coat,5
magnemite,diamond-pearl,diamond,metal-coat,5
magnemite,diamond-pearl,pearl,metal-coat,5
magnemite,platinum,platinum,metal-coat,5
magnemite,heartgold-soulsilver,heartgold,metal-coat,5
magnemite,heartgold-soulsilver,soulsilver,metal-coat,5
magnemite,black-white,black,metal-coat,5
magnemite,black-white,white,metal-coat,5
magnemite,black-2-white-2,black-2,metal-coat,5
magnemite,black-2-white-2,white-2,metal-coat,5
magnemite,x-y,x,metal-coat,5
magnemite,x-y,y,metal-coat,5
magnemite,omega-ruby-alpha-sapphire,omega-ruby,metal-coat,5
magnemite,omega-ruby-alpha-sapphire,alpha-sapphire,metal-coat,5
magnemite,sun-moon,sun,metal-coat,5
magnemite,sun-moon,moon,metal-coat,5
magnemite,ultra-sun-ultra-moon,ultra-sun,metal-coat,5
magnemite,ultra-sun-ultra-moon,ultra-moon,metal-coat,5
magneton,ruby-sapphire,ruby,metal-coat,5
magneton,ruby-sapphire,sapphire,metal-coat,5
magneton,emerald,emerald,metal-coat,5
magneton,firered-leafgreen,firered,magnet,5
magneton,firered-leafgreen,leafgreen,magnet,5
magneton,diamond-pearl,diamond,metal-coat,5
magneton,diamond-pearl,pearl,metal-coat,5
magneton,platinum,platinum,metal-coat,5
magneton,heartgold-soulsilver,heartgold,metal-coat,5
magneton,heartgold-soulsilver,soulsilver,metal-coat,5
magneton,black-white,black,metal-coat,5
magneton,black-white,white,metal-coat,5
magneton,black-2-white-2,black-2,metal-coat,5
magneton,black-2-white-2,white-2,metal-coat,5
magneton,x-y,x,metal-coat,5
magneton,x-y,y,metal-coat,5
magneton,omega-ruby-alpha-sapphire,omega-ruby,metal-coat,5
magneton,omega-ruby-alpha-sapphire,alpha-sapphire,metal-coat,5
magneton,sun-moon,sun,metal-coat,5
magneton,sun-moon,moon,metal-coat,5
magneton,ultra-sun-ultra-moon,ultra-sun,metal-coat,5
magneton,ultra-sun-ultra-moon,ultra-moon,metal-coat,5
farfetchd,ruby-sapphire,ruby,stick,5
farfetchd,ruby-sapphire,sapphire,stick,5
farfetchd,emerald,emerald,stick,5
farfetchd,firered-leafgreen,firered,stick,5
farfetchd,firered-leafgreen,leafgreen,stick,5
farfetchd,diamond-pearl,diamond,stick,5
farfetchd,diamond-pearl,pearl,stick,5
farfetchd,platinum,platinum,stick,5
farfetchd,heartgold-soulsilver,heartgold,stick,5
farfetchd,heartgold-soulsilver,soulsilver,stick,5
farfetchd,black-white,black,stick,5
farfetchd,black-white,white,stick,5
farfetchd,black-2-white-2,black-2,stick,5
farfetchd,black-2-white-2,white-2,stick,5
farfetchd,x-y,x,stick,5
farfetchd,x-y,y,stick,5
farfetchd,omega-ruby-alpha-sapphire,omega-ruby,stick,5
farfetchd,omega-ruby-alpha-sapphire,alpha-sapphire,stick,5
farfetchd,sun-moon,sun,stick,5
farfetchd,sun-moon,moon,stick,5
farfetchd,ultra-sun-ultra-moon,ultra-sun,stick,5
farfetchd,ultra-sun-ultra-moon,ultra-moon,stick,5
doduo,ruby-sapphire,ruby,sharp-beak,5
doduo,ruby-sapphire,sapphire,sharp-beak,5
doduo,emerald,emerald,sharp-beak,5
doduo,diamond-pearl,diamond,sharp-beak,5
doduo,diamond-pearl,pearl,sharp-beak,5
doduo,platinum,platinum,sharp-beak,5
doduo,heartgold-soulsilver,heartgold,sharp-beak,5
doduo,heartgold-soulsilver,soulsilver,sharp-beak,5
doduo,black-white,black,sharp-beak,5
doduo,black-white,white,sharp-beak,5
doduo,black-2-white-2,black-2,sharp-beak,5
doduo,black-2-white-2,white-2,sharp-beak,5
doduo,x-y,x,sharp-beak,5
doduo,x-y,y,sharp-beak,5
doduo,omega-ruby-alpha-sapphire,omega-ruby,sharp-beak,5
doduo,omega-ruby-alpha-sapphire,alpha-sapphire,sharp-beak,5
doduo,sun-moon,sun,sharp-beak,5
doduo,sun-moon,moon,sharp-beak,5
doduo,ultra-sun-ultra-moon,ultra-sun,sharp-beak,5
doduo,ultra-sun-ultra-moon,ultra-moon,sharp-beak,5
dodrio,ruby-sapphire,ruby,sharp-beak,5
dodrio,ruby-sapphire,sapphire,sharp-beak,5
dodrio,emerald,emerald,sharp-beak,5
dodrio,firered-leafgreen,firered,sharp-beak,5
dodrio,firered-leafgreen,leafgreen,sharp-beak,5
dodrio,diamond-pearl,diamond,sharp-beak,5
dodrio,diamond-pearl,pearl,sharp-beak,5
dodrio,platinum,platinum,sharp-beak,5
dodrio,heartgold-soulsilver,heartgold,sharp-beak,5
dodrio,heartgold-soulsilver,soulsilver,sharp-beak,5
dodrio,black-white,black,sharp-beak,5
dodrio,black-white,white,sharp-beak,5
dodrio,black-2-white-2,black-2,sharp-beak,5
dodrio,black-2-white-2,white-2,sharp-beak,5
dodrio,x-y,x,sharp-beak,5
dodrio,x-y,y,sharp-beak,5
dodrio,omega-ruby-alpha-sapphire,omega-ruby,sharp-beak,5
dodrio,omega-ruby-alpha-sapphire,alpha-sapphire,sharp-beak,5
dodrio,sun-moon,sun,sharp-beak,5
dodrio,sun-moon,moon,sharp-beak,5
dodrio,ultra-sun-ultra-moon,ultra-sun,sharp-beak,5
dodrio,ultra-sun-ultra-moon,ultra-moon,sharp-beak,5
seel,firered-leafgreen,firered,aspear-berry,50
seel,firered-leafgreen,leafgreen,aspear-berry,50
dewgong,firered-leafgreen,firered,aspear-berry,50
dewgong,firered-leafgreen,firered,never-melt-ice,5
dewgong,firered-leafgreen,leafgreen,aspear-berry,50
dewgong,firered-leafgreen,leafgreen,never-melt-ice,5
grimer,ruby-sapphire,ruby,nugget,5
grimer,ruby-sapphire,sapphire,nugget,5
grimer,emerald,emerald,nugget,5
grimer,diamond-pearl,diamond,nugget,5
grimer,diamond-pearl,pearl,nugget,5
grimer,platinum,platinum,nugget,5
grimer,heartgold-soulsilver,heartgold,nugget,5
grimer,heartgold-soulsilver,soulsilver,nugget,5
grimer,black-white,black,nugget,5
grimer,black-white,white,nugget,5
grimer,black-2-white-2,black-2,black-sludge,5
grimer,black-2-white-2,white-2,black-sludge,5
grimer,x-y,x,black-sludge,5
grimer,x-y,y,black-sludge,5
grimer,omega-ruby-alpha-sapphire,omega-ruby,black-sludge,5
grimer,omega-ruby-alpha-sapphire,alpha-sapphire,black-sludge,5
grimer,sun-moon,sun,black-sludge,5
grimer,sun-moon,moon,black-sludge,5
grimer,ultra-sun-ultra-moon,ultra-sun,black-sludge,5
grimer,ultra-sun-ultra-moon,ultra-moon,black-sludge,5
muk,ruby-sapphire,ruby,nugget,5
muk,ruby-sapphire,sapphire,nugget,5
muk,emerald,emerald,nugget,5
muk,diamond-pearl,diamond,nugget,5
muk,diamond-pearl,pearl,nugget,5
muk,platinum,platinum,nugget,5
muk,heartgold-soulsilver,heartgold,nugget,5
muk,heartgold-soulsilver,soulsilver,nugget,5
muk,black-white,black,nugget,5
muk,black-white,white,nugget,5
muk,black-2-white-2,black-2,toxic-orb,1
muk,black-2-white-2,black-2,black-sludge,50
muk,black-2-white-2,white-2,toxic-orb,1
muk,black-2-white-2,white-2,black-sludge,50
muk,x-y,x,black-sludge,50
muk,x-y,y,black-sludge,50
muk,omega-ruby-alpha-sapphire,omega-ruby,black-sludge,50
muk,omega-ruby-alpha-sapphire,alpha-sapphire,black-sludge,50
muk,sun-moon,sun,black-sludge,50
muk,sun-moon,moon,black-sludge,50
muk,ultra-sun-ultra-moon,ultra-sun,black-sludge,50
muk,ultra-sun-ultra-moon,ultra-moon,black-sludge,50
shellder,ruby-sapphire,ruby,pearl,50
shellder,ruby-sapphire,ruby,big-pearl,5
shellder,ruby-sapphire,sapphire,pearl,50
shellder,ruby-sapphire,sapphire,big-pearl,5
shellder,emerald,emerald,pearl,50
shellder,emerald,emerald,big-pearl,5
shellder,firered-leafgreen,firered,pearl,50
shellder,firered-leafgreen,firered,big-pearl,5
shellder,firered-leafgreen,leafgreen,pearl,50
shellder,firered-leafgreen,leafgreen,big-pearl,5
shellder,diamond-pearl,diamond,pearl,50
shellder,diamond-pearl,diamond,big-pearl,5
shellder,diamond-pearl,pearl,pearl,50
shellder,diamond-pearl,pearl,big-pearl,5
shellder,platinum,platinum,pearl,50
