item,version_group,version,type,subtype,location_area_pokedb,location_detail,is_repeatable,is_hidden,is_guaranteed,quantity,probability,cost_amount,currency,required_badge,unlock_condition,notes,source
armor-pass,sword-shield,sword,starting-item,bag,,,0,0,1,,,,,,After purchasing the Expansion Pass and updating to at least version 1.2.0,,pokedb
armorite-ore,sword-shield,shield,overworld,recurring,,"Hidden spots in Soothing Wetlands, Brawlers' Cave, Courageous Cavern, Potbottom Desert",1,1,1,,,,,,,,pokedb
armorite-ore,sword-shield,shield,event,,,Wild Area News,0,0,1,,,,,,"June 30 to July 31, 2020",,pokedb
armorite-ore,sword-shield,shield,raid,max-raid,,Max Raid Battles,1,0,0,,,,,,,All levels,pokedb
armorite-ore,sword-shield,sword,event,,,Wild Area News,0,0,1,,,,,,"June 30 to July 31, 2020",,pokedb
armorite-ore,sword-shield,sword,raid,max-raid,,Max Raid Battles,1,0,0,,,,,,,All levels,pokedb
armorite-ore,sword-shield,sword,overworld,recurring,,"Hidden spots in Soothing Wetlands, Brawlers' Cave, Courageous Cavern, Potbottom Desert",1,1,1,,,,,,,,pokedb
articuno-treat,scarlet-violet,scarlet,npc-gift,,blueberry-academy,"Blueberry Academy entrance, from Snacksworth",0,0,1,,,,,,After completing 10 solo Blueberry Quests,Requires The Indigo Disk DLC.,pokedb
articuno-treat,scarlet-violet,violet,npc-gift,,blueberry-academy,"Blueberry Academy entrance, from Snacksworth",0,0,1,,,,,,After completing 10 solo Blueberry Quests,Requires The Indigo Disk DLC.,pokedb
assault-vest,x-y,,exchange,,battle-maison,Battle Maison (48 BP),1,0,1,,,,,,,,bulbapedia
assault-vest,omega-ruby-alpha-sapphire,,exchange,,battle-maison,Battle Maison (48 BP),1,0,1,,,,,,,,bulbapedia
assault-vest,sun-moon,,exchange,,battle-tree,Battle Tree (48 BP),1,0,1,,,,,,,,bulbapedia
assault-vest,ultra-sun-ultra-moon,,exchange,,battle-tree,Battle Tree (48 BP),1,0,1,,,,,,,,bulbapedia
assault-vest,sword-shield,,overworld,visible,lake-of-outrage,Lake of Outrage,0,0,1,,,,,,,,bulbapedia
assault-vest,sword-shield,,exchange,,,Battle Tower (25 BP),1,0,1,,,,,,,,bulbapedia
assault-vest,the-isle-of-armor,,crafting,cram-o-matic,,Cram-o-matic (Steel: 82-90 points),1,0,1,,,,,,,,bulbapedia
assault-vest,the-crown-tundra,,overworld,visible,giants-bed,Giant's Bed,0,0,1,,,,,,,,bulbapedia
assault-vest,scarlet-violet,,overworld,visible,porto-marinada,Porto Marinada,0,0,1,,,,,,,,bulbapedia
assault-vest,scarlet-violet,,overworld,,,"Delibird Presents (Mesagoza Branch, after completing the main storyline)",1,0,1,,,,,,,,bulbapedia
audinite,omega-ruby-alpha-sapphire,,overworld,visible,battle-resort,Battle Resort (given by Looker),0,0,1,,,,,,,,bulbapedia
audinite,sun-moon,,event,,,Event,0,0,1,,,,,,,,bulbapedia
audinite,sun-moon,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
audinite,ultra-sun-ultra-moon,,exchange,,battle-tree,Battle Tree (64 BP),1,0,1,,,,,,,,bulbapedia
auspicious-armor,scarlet-violet,scarlet,npc-gift,,zapapico,Zapapico (from the man next to the fountain near the eastern Pokémon Center in exchange for ten Bronzor Fragments),1,0,1,,,,,,,,bulbapedia
auspicious-armor,scarlet-violet,violet,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
autograph,lets-go-pikachu-lets-go-eevee,lets-go-eevee,trainer-reward,gym-leader,vermilion-gym,Reward for defeating Lt. Surge,0,0,1,,,,,,,,pokedb
autograph,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,trainer-reward,gym-leader,vermilion-gym,Reward for defeating Lt. Surge,0,0,1,,,,,,,,pokedb
avocado,scarlet-violet,scarlet,shop,vendor,,Peachy's,1,0,1,,,180,poke-dollar,,After earning 2 Badges,,pokedb
avocado,scarlet-violet,scarlet,shop,vendor,,Deli Cioso,1,0,1,,,180,poke-dollar,,After earning 2 Gym Badges,,pokedb
avocado,scarlet-violet,scarlet,shop,vendor,,Aquiesta Supermarket,1,0,1,,,180,poke-dollar,,After earning 2 Gym Badges,,pokedb
avocado,scarlet-violet,violet,shop,vendor,,Deli Cioso,1,0,1,,,180,poke-dollar,,After earning 2 Gym Badges,,pokedb
avocado,scarlet-violet,violet,shop,vendor,,Peachy's,1,0,1,,,180,poke-dollar,,After earning 2 Badges,,pokedb
avocado,scarlet-violet,violet,shop,vendor,,Aquiesta Supermarket,1,0,1,,,180,poke-dollar,,After earning 2 Gym Badges,,pokedb
azure-flute,brilliant-diamond-shining-pearl,,npc-gift,,twinleaf-town,Twinleaf Town (save data bonus from a Pokémon Legends: Arceus game with all Missions completed) Version 1.3.0+,0,0,1,,,,,,,,bulbapedia
bachs-food-tin,sword-shield,shield,shop,vendor,rolling-fields,Ingredients Seller,1,0,1,,,950,poke-dollar,,,,pokedb
bachs-food-tin,sword-shield,shield,shop,vendor,hammerlocke-hills,Ingredients Seller,1,0,1,,,950,poke-dollar,,,,pokedb
bachs-food-tin,sword-shield,shield,shop,vendor,fields-of-honor,Ingredients Seller,1,0,1,,,950,poke-dollar,,,,pokedb
bacon,scarlet-violet,scarlet,shop,vendor,,Deli Cioso,1,0,1,,,150,poke-dollar,,After earning 1 Gym Badge,,pokedb
bacon,the-indigo-disk,,vending-machine,,terarium,Vending machines,1,0,1,,,,,,,,pokedb
bacon,scarlet-violet,violet,shop,vendor,,Deli Cioso,1,0,1,,,150,poke-dollar,,After earning 1 Gym Badge,,pokedb
banana,scarlet-violet,scarlet,vending-machine,,,Sure Cans,1,0,1,,,,,,,,pokedb
banana,scarlet-violet,scarlet,vending-machine,,terarium,Vending machines,1,0,1,,,,,,The Indigo Disk,,pokedb
banana,scarlet-violet,violet,vending-machine,,,Sure Cans,1,0,1,,,,,,,,pokedb
banana,scarlet-violet,violet,vending-machine,,terarium,Vending machines,1,0,1,,,,,,The Indigo Disk,,pokedb
banettite,x-y,,overworld,visible,chamber-of-emptiness,Chamber of Emptiness,0,0,1,,,,,,requires an upgraded Mega Ring,,bulbapedia
banettite,omega-ruby-alpha-sapphire,,overworld,visible,mt-pyre,Mt. Pyre,0,0,1,,,,,,,,bulbapedia
banettite,sun-moon,,event,,,Event,0,0,1,,,,,,,,bulbapedia
banettite,sun-moon,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
banettite,ultra-sun-ultra-moon,,exchange,,battle-tree,Battle Tree (64 BP),1,0,1,,,,,,,,bulbapedia
barred-cup,scarlet-violet,scarlet,shop,specialty-shop,mesagoza,Picnic-Knacks (Mesagoza Branch),1,0,1,,,800,poke-dollar,,,,pokedb
barred-cup,scarlet-violet,violet,shop,specialty-shop,mesagoza,Picnic-Knacks (Mesagoza Branch),1,0,1,,,800,poke-dollar,,,,pokedb
basement-key-hoenn,emerald,emerald,npc-gift,,mauville-city,From Wattson,0,0,1,,,,,,After defeating Norman,,pokedb
basement-key-hoenn,ruby-sapphire,ruby,npc-gift,,mauville-city,From Wattson,0,0,1,,,,,,After defeating Norman,,pokedb
basement-key-hoenn,ruby-sapphire,sapphire,npc-gift,,mauville-city,From Wattson,0,0,1,,,,,,After defeating Norman,,pokedb
basement-key-johto,crystal,crystal,npc-defeat,,goldenrod-radio-tower,Imposter Radio Director,0,0,1,,,,,,After defeating the imposter Radio Director,,pokedb
basement-key-johto,gold-silver,gold,npc-defeat,,goldenrod-radio-tower,Imposter Radio Director,0,0,1,,,,,,After defeating the imposter Radio Director,,pokedb
basement-key-johto,heartgold-soulsilver,heartgold,npc-defeat,,goldenrod-radio-tower,Petrel,0,0,1,,,,,,After defeating Petrel,,pokedb
basement-key-johto,gold-silver,silver,npc-defeat,,goldenrod-radio-tower,Imposter Radio Director,0,0,1,,,,,,After defeating the imposter Radio Director,,pokedb
basement-key-johto,heartgold-soulsilver,soulsilver,npc-defeat,,goldenrod-radio-tower,Petrel,0,0,1,,,,,,After defeating Petrel,,pokedb
basil,scarlet-violet,scarlet,shop,vendor,,Deli Cioso,1,0,1,,,280,poke-dollar,,After earning 3 Gym Badges,,pokedb
basil,scarlet-violet,scarlet,shop,vendor,,Aquiesta Supermarket,1,0,1,,,280,poke-dollar,,After earning 3 Gym Badges,,pokedb
basil,scarlet-violet,scarlet,vending-machine,,terarium,Vending machines,1,0,1,,,,,,The Indigo Disk,,pokedb
basil,scarlet-violet,violet,shop,vendor,,Aquiesta Supermarket,1,0,1,,,280,poke-dollar,,After earning 3 Gym Badges,,pokedb
basil,scarlet-violet,violet,vending-machine,,terarium,Vending machines,1,0,1,,,,,,The Indigo Disk,,pokedb
basil,scarlet-violet,violet,shop,vendor,,Deli Cioso,1,0,1,,,280,poke-dollar,,After earning 3 Gym Badges,,pokedb
battle-chairs,scarlet-violet,scarlet,npc-gift,,revelers-road,Picnicker,0,0,1,,,,,,If the player owns the Battle Tablecloth (The Teal Mask),,pokedb
battle-chairs,scarlet-violet,violet,npc-gift,,revelers-road,Picnicker,0,0,1,,,,,,If the player owns the Battle Tablecloth (The Teal Mask),,pokedb
battle-tablecloth,scarlet-violet,scarlet,shop,specialty-shop,cascarrafa,Picnic-Knacks (Cascarrafa Branch),1,0,1,,,4000,poke-dollar,,,,pokedb
battle-tablecloth,scarlet-violet,violet,shop,specialty-shop,cascarrafa,Picnic-Knacks (Cascarrafa Branch),1,0,1,,,4000,poke-dollar,,,,pokedb
beach-glass,lets-go-pikachu-lets-go-eevee,lets-go-eevee,npc-gift,,,Partner Eevee,1,0,1,,,,,,,,pokedb
beach-glass,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,npc-gift,,,Partner Pikachu,1,0,1,,,,,,,,pokedb
bead-mail,ruby-sapphire,,overworld,visible,trick-house,Trick House,0,0,1,,,,,,,,bulbapedia
bead-mail,emerald,emerald,overworld,visible,trick-house,"Trick House, Lilycove City (Quiz Lady)",0,0,1,,,,,,,,bulbapedia
bead-mail,firered-leafgreen,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
beedrillite,omega-ruby-alpha-sapphire,,overworld,visible,sea-mauville,Sea Mauville (Storage Room),0,0,1,,,,,,,,bulbapedia
beedrillite,sun-moon,,event,,,Event,0,0,1,,,,,,,,bulbapedia
beedrillite,sun-moon,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
beedrillite,ultra-sun-ultra-moon,,exchange,,battle-tree,Battle Tree (64 BP),1,0,1,,,,,,,,bulbapedia
beedrillite,lets-go-pikachu-lets-go-eevee,,overworld,visible,indigo-plateau,Indigo Plateau,0,0,1,,,,,,,,bulbapedia
berry-gen2,gold-silver,gold,overworld,visible,route-30-johto,,0,0,1,,,,,,,,pokedb
berry-pots,heartgold-soulsilver,,npc-gift,,,Route 36 (from Floria for catching or defeating Sudowoodo),0,0,1,,,,,,,,bulbapedia
berry-pouch,firered-leafgreen,,overworld,,,"Automatically obtained when the player obtains their first Berry, the earliest without trading being Route 3.",0,0,1,,,,,,,,bulbapedia
berry-sweet,scarlet-violet,scarlet,crafting,item-printer,,Item Printer,1,0,0,,,,,,The Indigo Disk,,pokedb
berry-sweet,scarlet-violet,scarlet,overworld,visible,,"Coastal Biome, Polar Biome, Savanna Biome",0,0,1,,,,,,The Indigo Disk,,pokedb
berry-sweet,sword-shield,shield,npc-gift,,,Battle Café,1,0,1,,,,,,,,pokedb
berry-sweet,sword-shield,shield,dropped,,,Wild Area News event,1,0,0,,,,,,"During Wild Area News January 30 - February 16, 2020",Dropped by Gigantamax Factor Milcery,pokedb
berry-sweet,sword-shield,shield,shop,watt-trader,snowslide-slope,Snowslide Slope Watt Trader (Highlight Item),1,0,1,,,7980,watt,,The Crown Tundra,,pokedb
berry-sweet,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic,1,0,0,,,,,,Isle of Armor; Fairy type recipe 92–100 points,,pokedb
berry-sweet,sword-shield,sword,dropped,,,Wild Area News event,1,0,0,,,,,,"During Wild Area News January 30 - February 16, 2020",Dropped by Gigantamax Factor Milcery,pokedb
berry-sweet,sword-shield,sword,npc-gift,,,Battle Café,1,0,1,,,,,,,,pokedb
berry-sweet,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic,1,0,0,,,,,,Isle of Armor; Fairy type recipe 92–100 points,,pokedb
berry-sweet,sword-shield,sword,shop,watt-trader,snowslide-slope,Snowslide Slope Watt Trader (Highlight Item),1,0,1,,,7980,watt,,The Crown Tundra,,pokedb
berry-sweet,scarlet-violet,violet,overworld,visible,,"Coastal Biome, Polar Biome, Savanna Biome",0,0,1,,,,,,The Indigo Disk,,pokedb
berry-sweet,scarlet-violet,violet,crafting,item-printer,,Item Printer,1,0,0,,,,,,The Indigo Disk,,pokedb
berserk-gene,crystal,crystal,overworld,visible,cerulean-city,Former Cerulean Cave entrance,0,0,1,,,,,,,,pokedb
berserk-gene,gold-silver,gold,overworld,visible,cerulean-city,Former Cerulean Cave entrance,0,0,1,,,,,,,,pokedb
berserk-gene,gold-silver,silver,overworld,visible,cerulean-city,Former Cerulean Cave entrance,0,0,1,,,,,,,,pokedb
bicycle,red-blue,,npc-gift,,,Bike Shop (from the owner in exchange for the Bike Voucher),0,0,1,,,,,,,,bulbapedia
bicycle,yellow,,npc-gift,,,Bike Shop (from the owner in exchange for the Bike Voucher),0,0,1,,,,,,,,bulbapedia
bicycle,gold-silver,,npc-gift,,goldenrod-city,Goldenrod City Bike Shop (from the owner),0,0,1,,,,,,,,bulbapedia
bicycle,crystal,,npc-gift,,goldenrod-city,Goldenrod City Bike Shop (from the owner),0,0,1,,,,,,,,bulbapedia
bicycle,firered-leafgreen,,npc-gift,,,Bike Shop (from the owner in exchange for the Bike Voucher),0,0,1,,,,,,,,bulbapedia
bicycle,diamond-pearl,,npc-gift,,,Rad Rickshaw's Cycle Shop (from Rad Rickshaw after saving him from Team Galactic),0,0,1,,,,,,,,bulbapedia
bicycle,platinum,,npc-gift,,,Rad Rickshaw's Cycle Shop (from Rad Rickshaw after saving him from Team Galactic),0,0,1,,,,,,,,bulbapedia
bicycle,heartgold-soulsilver,,npc-gift,,goldenrod-city,Goldenrod City Bike Shop (from the owner),0,0,1,,,,,,,,bulbapedia
bicycle,black-white,,npc-defeat,,nimbasa-city,Nimbasa City (from the Day-Care Man after defeating the Team Plasma Grunts),0,0,1,,,,,,,,bulbapedia
bicycle,black-2-white-2,,npc-gift,,castelia-city,Castelia City (from a Harlequin near Prime Pier),0,0,1,,,,,,,,bulbapedia
bicycle,x-y,,npc-gift,,cyllage-city,Cyllage City Bicycle Shop (from the owner; choice between green and yellow),0,0,1,,,,,,,,bulbapedia
bicycle,brilliant-diamond-shining-pearl,,npc-gift,,,"Rad Rickshaw's Cycle Shop (from Rad Rickshaw after saving him from Team Galactic; choice between blue, red, yellow, and green)",0,0,1,,,,,,,,bulbapedia
big-bamboo-shoot,scarlet-violet,scarlet,overworld,sparkling,north-province-area-two,,1,0,1,,,,,,,,pokedb
big-bamboo-shoot,scarlet-violet,scarlet,tournament,,,"Ogre Oustin' (Easy, Normal)",1,0,0,,,,,,The Teal Mask,,pokedb
big-bamboo-shoot,scarlet-violet,scarlet,crafting,item-printer,,Item Printer,1,0,0,,,,,,The Indigo Disk,,pokedb
big-bamboo-shoot,scarlet-violet,violet,tournament,,,"Ogre Oustin' (Easy, Normal)",1,0,0,,,,,,The Teal Mask,,pokedb
big-bamboo-shoot,scarlet-violet,violet,overworld,sparkling,north-province-area-two,,1,0,1,,,,,,,,pokedb
big-bamboo-shoot,scarlet-violet,violet,crafting,item-printer,,Item Printer,1,0,0,,,,,,The Indigo Disk,,pokedb
big-malasada,sun-moon,,overworld,visible,aether-paradise,"Aether Paradise, Ancient Poni Path (USUM), Royal Avenue (USUM)",0,0,1,,,,,,,,bulbapedia
big-malasada,ultra-sun-ultra-moon,,overworld,visible,aether-paradise,"Aether Paradise, Ancient Poni Path (USUM), Royal Avenue (USUM)",0,0,1,,,,,,,,bulbapedia
big-malasada,sun-moon,,overworld,,hauoli-city,"Hau'oli City, Royal Avenue, Malie City (one per day per location)",1,0,1,,,,,,,,bulbapedia
big-malasada,ultra-sun-ultra-moon,,overworld,,hauoli-city,"Hau'oli City, Royal Avenue, Malie City (one per day per location)",1,0,1,,,,,,,,bulbapedia
big-malasada,sword-shield,,overworld,,,Battle Café,1,0,1,,,,,,,,bulbapedia
big-malasada,the-crown-tundra,,raid,max-raid,,"Max Raid Battles (Giant's Bed, Old Cemetery, Ballimere Lake)",1,0,1,,,,,,,,bulbapedia
big-root,diamond-pearl,,overworld,visible,,Route 214,0,0,1,,,,,,,,bulbapedia
big-root,platinum,,overworld,visible,,Route 214,0,0,1,,,,,,,,bulbapedia
big-root,heartgold-soulsilver,,overworld,visible,,Route 3,0,0,1,,,,,,,,bulbapedia
big-root,heartgold-soulsilver,,pokewalker,,,Yellow Forest (4000+ steps),1,0,1,,,,,,,,bulbapedia
big-root,black-white,,overworld,visible,pinwheel-forest,Pinwheel Forest,0,0,1,,,,,,,,bulbapedia
big-root,black-2-white-2,,overworld,visible,driftveil-city,Driftveil City,0,0,1,,,,,,,,bulbapedia
big-root,black-white,,dream,,,Sparkling Sea,1,0,1,,,,,,,,bulbapedia
big-root,black-2-white-2,,dream,,,Sparkling Sea,1,0,1,,,,,,,,bulbapedia
big-root,x-y,,overworld,visible,,Dendemille Town,0,0,1,,,,,,,,bulbapedia
big-root,omega-ruby-alpha-sapphire,,overworld,visible,hoenn-route-123,Route 123,0,0,1,,,,,,,,bulbapedia
big-root,sun-moon,,overworld,visible,lush-jungle,Lush Jungle,0,0,1,,,,,,,,bulbapedia
big-root,ultra-sun-ultra-moon,,overworld,visible,lush-jungle,Lush Jungle,0,0,1,,,,,,,,bulbapedia
big-root,sun-moon,,overworld,,,"Ambush encounters (Diglett in Diglett's Tunnel, Routes 5 and 7; Dugtrio in Haina Desert, Vast Poni Canyon, Poni Coast)",1,0,1,,,,,,,,bulbapedia
big-root,ultra-sun-ultra-moon,,overworld,,,"Ambush encounters (Diglett in Diglett's Tunnel, Routes 5 and 7; Dugtrio in Haina Desert, Vast Poni Canyon, Poni Coast)",1,0,1,,,,,,,,bulbapedia
big-root,sword-shield,,overworld,visible,glimwood-tangle,Glimwood Tangle,0,0,1,,,,,,,,bulbapedia
big-root,the-isle-of-armor,,overworld,recurring,,Hidden recurring item (Soothing Wetlands),1,1,1,,,,,,,,bulbapedia
big-root,the-crown-tundra,,overworld,recurring,,"Hidden recurring item (Freezington, Frostpoint Field, Giant's Bed, Old Cemetery, Snowslide Slope, Frigid Sea)",1,1,1,,,,,,,,bulbapedia
big-root,brilliant-diamond-shining-pearl,,overworld,visible,,Route 214,0,0,1,,,,,,,,bulbapedia
big-root,scarlet-violet,,overworld,visible,cortondo,Cortondo,0,0,1,,,,,,,,bulbapedia
big-root,scarlet-violet,,overworld,,,Delibird Presents (Cascarrafa Branch),1,0,1,,,,,,,,bulbapedia
bike-voucher,red-blue,,npc-gift,,vermilion-city,Vermilion City (from the chairman of the Pokémon Fan Club),0,0,1,,,,,,,,bulbapedia
bike-voucher,yellow,,npc-gift,,vermilion-city,Vermilion City (from the chairman of the Pokémon Fan Club),0,0,1,,,,,,,,bulbapedia
bike-voucher,firered-leafgreen,,npc-gift,,vermilion-city,Vermilion City (from the chairman of the Pokémon Fan Club),0,0,1,,,,,,,,bulbapedia
binding-band,black-white,,exchange,,battle-subway,Battle Subway (48 BP),1,0,1,,,,,,,,bulbapedia
binding-band,black-2-white-2,,exchange,,battle-subway,Battle Subway/PWT (8 BP),1,0,1,,,,,,,,bulbapedia
binding-band,x-y,,exchange,,battle-maison,Battle Maison (48 BP),1,0,1,,,,,,,,bulbapedia
binding-band,omega-ruby-alpha-sapphire,,exchange,,battle-maison,Battle Maison (48 BP),1,0,1,,,,,,,,bulbapedia
binding-band,sun-moon,,exchange,,battle-royal-dome,Battle Royal Dome (48 BP),1,0,1,,,,,,,,bulbapedia
binding-band,ultra-sun-ultra-moon,,exchange,,battle-royal-dome,Battle Royal Dome (48 BP),1,0,1,,,,,,,,bulbapedia
binding-band,sword-shield,,shop,,stow-on-side,Stow-on-Side (bargain shop),1,0,1,,,,,,,,bulbapedia
binding-band,the-crown-tundra,,overworld,visible,giants-foot,Giant's Foot,0,0,1,,,,,,,,bulbapedia
binding-band,scarlet-violet,,overworld,,,"Delibird Presents (Levincia Branch, after earning 4 Gym Badges)",1,0,1,,,,,,,,bulbapedia
bitter-berry,gold-silver,gold,wild-pokemon,,,Held by various wild Pokémon,1,0,0,,,,,,,"Includes many species such as Bulbasaur, Charmander, Squirtle, Eevee, and others.",pokedb
bitter-berry,gold-silver,silver,berry-tree,,route-31-johto,,1,0,0,,,,,,,,pokedb
bitter-herba-mystica,scarlet-violet,scarlet,tera-raid,tera-raid-5star,,Tera Raid Battles,1,0,0,,,,,,,,pokedb
bitter-herba-mystica,the-indigo-disk,,npc-defeat,,league-club-room,Reward for defeating Tyme,0,0,1,3,,,,,,,pokedb
bitter-herba-mystica,the-teal-mask,,story,,revelers-road,Reward for showing all 19 tablecloths to a picnicker,0,0,1,2,,,,,,,pokedb
bitter-herba-mystica,the-teal-mask,,tournament,,,Ogre Oustin' (Hard difficulty),1,0,0,,,,,,,,pokedb
bitter-herba-mystica,scarlet-violet,violet,tera-raid,tera-raid-5star,,Tera Raid Battles,1,0,0,,,,,,,,pokedb
black-apricorn,gold-silver,,overworld,,,Route 37,1,0,1,,,,,,,,bulbapedia
black-apricorn,crystal,,overworld,,,Route 37,1,0,1,,,,,,,,bulbapedia
black-apricorn,heartgold-soulsilver,,overworld,,,"Johto: Routes 31, 33, 37, and 43, Pokéathlon Dome (200 Points)SuWeSa",1,0,1,,,,,,,,bulbapedia
black-apricorn,heartgold-soulsilver,,overworld,,,Kanto: Route 1,1,0,1,,,,,,,,bulbapedia
black-apricorn,the-isle-of-armor,,berry-tree,,,"Berry trees (Fields of Honor, Forest of Focus, Challenge Beach)",1,0,1,,,,,,,,bulbapedia
black-apricorn,the-crown-tundra,,shop,watt-trader,snowslide-slope,"Snowslide Slope Watt Trader (Highlight Item, 1,980)",1,0,1,,,,,,,,bulbapedia
black-apricorn,the-crown-tundra,,berry-tree,,,Berry trees (Giant's Foot),1,0,1,,,,,,,,bulbapedia
black-apricorn,the-crown-tundra,,overworld,recurring,,"Hidden recurring item (Ballimere Lake, Dyna Tree Hill)",1,1,1,,,,,,,,bulbapedia
black-belt,gold-silver,gold,overworld,visible,lake-of-rage,,0,0,1,,,,,,,,pokedb
black-belt,gold-silver,silver,overworld,visible,lake-of-rage,,0,0,1,,,,,,,,pokedb
black-flute,ruby-sapphire,,overworld,,hoenn-route-113,Route 113 Glass Workshop (1000 steps),1,0,1,,,,,,,,bulbapedia
black-flute,emerald,,overworld,,hoenn-route-113,Route 113 Glass Workshop (1000 steps),1,0,1,,,,,,,,bulbapedia
black-flute,firered-leafgreen,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
black-flute,diamond-pearl,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
black-flute,platinum,platinum,overworld,visible,mount-coronet,Mt. Coronet,0,0,1,,,,,,,,bulbapedia
black-flute,heartgold-soulsilver,,overworld,visible,dark-cave,Dark Cave,0,0,1,,,,,,,,bulbapedia
black-flute,black-white,,overworld,,unova-route-13,Route 13 (treasure hunter),1,0,1,,,,,,,,bulbapedia
black-flute,black-2-white-2,,overworld,,unova-route-13,Route 13 (treasure hunter),1,0,1,,,,,,,,bulbapedia
black-flute,x-y,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
black-flute,omega-ruby-alpha-sapphire,,overworld,,hoenn-route-113,Route 113 Glass Workshop (1000 grams),1,0,1,,,,,,,,bulbapedia
black-mane-hair,sword-shield,shield,story,,freezington,Obtained upon defeating Spectrier after planting Carrot Seeds in the Old Cemetery,0,0,1,,,,,,If the player chose to plant the Carrot Seeds in the Old Cemetery,The Crown Tundra,pokedb
