pokemon,version_group,method,move,level,order,mastery
zoroark-hisui,legends-arceus,tutor,giga-impact,0,,
zoroark-hisui,legends-arceus,tutor,hyper-beam,0,,
zoroark-hisui,legends-arceus,tutor,flamethrower,0,,
zoroark-hisui,legends-arceus,tutor,dark-pulse,0,,
braviary-hisui,legends-arceus,level-up,quick-attack,1,,10
braviary-hisui,legends-arceus,level-up,aerial-ace,6,,15
braviary-hisui,legends-arceus,level-up,twister,11,,20
braviary-hisui,legends-arceus,level-up,slash,18,,28
braviary-hisui,legends-arceus,level-up,air-slash,20,,30
braviary-hisui,legends-arceus,level-up,esper-wing,25,,35
braviary-hisui,legends-arceus,level-up,roost,25,,35
braviary-hisui,legends-arceus,level-up,double-edge,34,,45
braviary-hisui,legends-arceus,level-up,brave-bird,43,,54
braviary-hisui,legends-arceus,level-up,hurricane,52,,64
braviary-hisui,legends-arceus,tutor,rock-smash,0,,
braviary-hisui,legends-arceus,tutor,aerial-ace,0,,
braviary-hisui,legends-arceus,tutor,swift,0,,
braviary-hisui,legends-arceus,tutor,ominous-wind,0,,
braviary-hisui,legends-arceus,tutor,power-shift,0,,
braviary-hisui,legends-arceus,tutor,bulk-up,0,,
braviary-hisui,legends-arceus,tutor,rest,0,,
braviary-hisui,legends-arceus,tutor,zen-headbutt,0,,
braviary-hisui,legends-arceus,tutor,rock-slide,0,,
braviary-hisui,legends-arceus,tutor,shadow-claw,0,,
braviary-hisui,legends-arceus,tutor,mystical-fire,0,,
braviary-hisui,legends-arceus,tutor,dazzling-gleam,0,,
braviary-hisui,legends-arceus,tutor,giga-impact,0,,
braviary-hisui,legends-arceus,tutor,hyper-beam,0,,
braviary-hisui,legends-arceus,tutor,psychic,0,,
sliggoo-hisui,legends-arceus,level-up,bubble,1,,10
sliggoo-hisui,legends-arceus,level-up,acid-spray,6,,15
sliggoo-hisui,legends-arceus,level-up,acid-armor,11,,20
sliggoo-hisui,legends-arceus,level-up,water-pulse,18,,28
sliggoo-hisui,legends-arceus,level-up,iron-head,25,,35
sliggoo-hisui,legends-arceus,level-up,dragon-pulse,25,,35
sliggoo-hisui,legends-arceus,level-up,shelter,34,,45
sliggoo-hisui,legends-arceus,level-up,hydro-pump,43,,54
sliggoo-hisui,legends-arceus,tutor,rest,0,,
sliggoo-hisui,legends-arceus,tutor,rock-slide,0,,
sliggoo-hisui,legends-arceus,tutor,iron-head,0,,
sliggoo-hisui,legends-arceus,tutor,iron-tail,0,,
sliggoo-hisui,legends-arceus,tutor,water-pulse,0,,
sliggoo-hisui,legends-arceus,tutor,sludge-bomb,0,,
sliggoo-hisui,legends-arceus,tutor,outrage,0,,
sliggoo-hisui,legends-arceus,tutor,thunderbolt,0,,
sliggoo-hisui,legends-arceus,tutor,ice-beam,0,,
sliggoo-hisui,legends-arceus,tutor,draco-meteor,0,,
sliggoo-hisui,legends-arceus,tutor,steel-beam,0,,
goodra-hisui,legends-arceus,level-up,bubble,1,,10
goodra-hisui,legends-arceus,level-up,acid-spray,6,,15
goodra-hisui,legends-arceus,level-up,acid-armor,11,,20
goodra-hisui,legends-arceus,level-up,water-pulse,18,,28
goodra-hisui,legends-arceus,level-up,iron-head,25,,35
goodra-hisui,legends-arceus,level-up,dragon-pulse,25,,35
goodra-hisui,legends-arceus,level-up,shelter,34,,45
goodra-hisui,legends-arceus,level-up,hydro-pump,43,,54
goodra-hisui,legends-arceus,tutor,rock-smash,0,,
goodra-hisui,legends-arceus,tutor,bulldoze,0,,
goodra-hisui,legends-arceus,tutor,rest,0,,
goodra-hisui,legends-arceus,tutor,fire-punch,0,,
goodra-hisui,legends-arceus,tutor,thunder-punch,0,,
goodra-hisui,legends-arceus,tutor,rock-slide,0,,
goodra-hisui,legends-arceus,tutor,iron-head,0,,
goodra-hisui,legends-arceus,tutor,iron-tail,0,,
goodra-hisui,legends-arceus,tutor,water-pulse,0,,
goodra-hisui,legends-arceus,tutor,sludge-bomb,0,,
goodra-hisui,legends-arceus,tutor,giga-impact,0,,
goodra-hisui,legends-arceus,tutor,outrage,0,,
goodra-hisui,legends-arceus,tutor,hyper-beam,0,,
goodra-hisui,legends-arceus,tutor,flamethrower,0,,
goodra-hisui,legends-arceus,tutor,thunderbolt,0,,
goodra-hisui,legends-arceus,tutor,ice-beam,0,,
goodra-hisui,legends-arceus,tutor,draco-meteor,0,,
goodra-hisui,legends-arceus,tutor,steel-beam,0,,
avalugg-hisui,legends-arceus,level-up,rock-slide,0,,31
avalugg-hisui,legends-arceus,level-up,tackle,1,,9
avalugg-hisui,legends-arceus,level-up,powder-snow,5,,14
avalugg-hisui,legends-arceus,level-up,ice-shard,9,,18
avalugg-hisui,legends-arceus,level-up,bite,15,,25
avalugg-hisui,legends-arceus,level-up,iron-defense,21,,31
avalugg-hisui,legends-arceus,level-up,crunch,29,,40
avalugg-hisui,legends-arceus,level-up,earth-power,29,,40
avalugg-hisui,legends-arceus,level-up,mountain-gale,37,,48
avalugg-hisui,legends-arceus,level-up,blizzard,37,,48
avalugg-hisui,legends-arceus,level-up,double-edge,47,,59
avalugg-hisui,legends-arceus,tutor,ice-fang,0,,
avalugg-hisui,legends-arceus,tutor,ice-ball,0,,
avalugg-hisui,legends-arceus,tutor,rock-smash,0,,
avalugg-hisui,legends-arceus,tutor,bulldoze,0,,
avalugg-hisui,legends-arceus,tutor,stealth-rock,0,,
avalugg-hisui,legends-arceus,tutor,power-shift,0,,
avalugg-hisui,legends-arceus,tutor,rest,0,,
avalugg-hisui,legends-arceus,tutor,rock-slide,0,,
avalugg-hisui,legends-arceus,tutor,iron-head,0,,
avalugg-hisui,legends-arceus,tutor,water-pulse,0,,
avalugg-hisui,legends-arceus,tutor,icy-wind,0,,
avalugg-hisui,legends-arceus,tutor,earth-power,0,,
avalugg-hisui,legends-arceus,tutor,flash-cannon,0,,
avalugg-hisui,legends-arceus,tutor,giga-impact,0,,
avalugg-hisui,legends-arceus,tutor,high-horsepower,0,,
avalugg-hisui,legends-arceus,tutor,stone-edge,0,,
avalugg-hisui,legends-arceus,tutor,hyper-beam,0,,
avalugg-hisui,legends-arceus,tutor,ice-beam,0,,
decidueye-hisui,legends-arceus,level-up,rock-smash,0,,15
decidueye-hisui,legends-arceus,level-up,gust,1,,10
decidueye-hisui,legends-arceus,level-up,leafage,6,,15
decidueye-hisui,legends-arceus,level-up,roost,11,,20
decidueye-hisui,legends-arceus,level-up,aerial-ace,18,,28
decidueye-hisui,legends-arceus,level-up,magical-leaf,21,,31
decidueye-hisui,legends-arceus,level-up,air-slash,25,,35
decidueye-hisui,legends-arceus,level-up,aura-sphere,30,,41
decidueye-hisui,legends-arceus,level-up,leaf-blade,34,,45
decidueye-hisui,legends-arceus,level-up,triple-arrows,34,,45
decidueye-hisui,legends-arceus,level-up,brave-bird,40,,51
decidueye-hisui,legends-arceus,level-up,leaf-storm,43,,54
decidueye-hisui,legends-arceus,tutor,false-swipe,0,,
decidueye-hisui,legends-arceus,tutor,rock-smash,0,,
decidueye-hisui,legends-arceus,tutor,spikes,0,,
decidueye-hisui,legends-arceus,tutor,aerial-ace,0,,
decidueye-hisui,legends-arceus,tutor,swift,0,,
decidueye-hisui,legends-arceus,tutor,magical-leaf,0,,
decidueye-hisui,legends-arceus,tutor,focus-energy,0,,
decidueye-hisui,legends-arceus,tutor,bulk-up,0,,
decidueye-hisui,legends-arceus,tutor,rest,0,,
decidueye-hisui,legends-arceus,tutor,psycho-cut,0,,
decidueye-hisui,legends-arceus,tutor,shadow-claw,0,,
decidueye-hisui,legends-arceus,tutor,energy-ball,0,,
decidueye-hisui,legends-arceus,tutor,giga-impact,0,,
decidueye-hisui,legends-arceus,tutor,hyper-beam,0,,
basculin-white-striped,legends-arceus,level-up,tackle,1,,10
basculin-white-striped,legends-arceus,level-up,aqua-jet,6,,15
basculin-white-striped,legends-arceus,level-up,bite,11,,20
basculin-white-striped,legends-arceus,level-up,zen-headbutt,18,,28
basculin-white-striped,legends-arceus,level-up,crunch,25,,35
basculin-white-striped,legends-arceus,level-up,wave-crash,34,,45
basculin-white-striped,legends-arceus,level-up,double-edge,43,,54
basculin-white-striped,legends-arceus,tutor,ice-fang,0,,
basculin-white-striped,legends-arceus,tutor,swift,0,,
basculin-white-striped,legends-arceus,tutor,rest,0,,
basculin-white-striped,legends-arceus,tutor,zen-headbutt,0,,
basculin-white-striped,legends-arceus,tutor,icy-wind,0,,
basculin-white-striped,legends-arceus,tutor,aqua-tail,0,,
basculin-white-striped,legends-arceus,tutor,ice-beam,0,,
