id,version_group,version,location_area,pokemon,method,slot,rarity,min_level,max_level,conditions,min_perfect_ivs,always_shiny,never_shiny,is_alpha
355,diamond-pearl,diamond,15,medicham,walk,3,10,39,39,time-morning,,,,
356,diamond-pearl,diamond,15,medicham,walk,3,10,39,39,time-day,,,,
357,diamond-pearl,diamond,15,golbat,walk,3,10,39,39,time-night,,,,
358,diamond-pearl,diamond,15,machoke,walk,4,10,39,39,time-morning,,,,
359,diamond-pearl,diamond,15,machoke,walk,4,10,39,39,time-day,,,,
360,diamond-pearl,diamond,15,noctowl,walk,4,10,39,39,time-night,,,,
361,diamond-pearl,diamond,15,medicham,walk,5,10,40,40,radar-off,,,,
362,diamond-pearl,diamond,15,loudred,walk,5,10,40,40,radar-on,,,,
363,diamond-pearl,diamond,15,machoke,walk,6,10,40,40,radar-off,,,,
364,diamond-pearl,diamond,15,loudred,walk,6,10,40,40,radar-on,,,,
365,diamond-pearl,diamond,15,chingling,walk,7,5,39,39,,,,,
366,diamond-pearl,diamond,15,chingling,walk,8,5,40,40,,,,,
367,diamond-pearl,diamond,15,bronzong,walk,9,4,39,39,slot2-none,,,,
368,diamond-pearl,diamond,15,solrock,walk,9,4,39,39,slot2-ruby,,,,
369,diamond-pearl,diamond,15,lunatone,walk,9,4,39,39,slot2-sapphire,,,,
370,diamond-pearl,diamond,15,bronzong,walk,9,4,39,39,slot2-emerald,,,,
371,diamond-pearl,diamond,15,bronzong,walk,9,4,39,39,slot2-firered,,,,
372,diamond-pearl,diamond,15,bronzong,walk,9,4,39,39,slot2-leafgreen,,,,
373,diamond-pearl,diamond,15,clefairy,walk,10,4,38,38,slot2-none,,,,
374,diamond-pearl,diamond,15,solrock,walk,10,4,38,38,slot2-ruby,,,,
375,diamond-pearl,diamond,15,lunatone,walk,10,4,38,38,slot2-sapphire,,,,
376,diamond-pearl,diamond,15,clefairy,walk,10,4,38,38,slot2-emerald,,,,
377,diamond-pearl,diamond,15,clefairy,walk,10,4,38,38,slot2-firered,,,,
378,diamond-pearl,diamond,15,clefairy,walk,10,4,38,38,slot2-leafgreen,,,,
379,diamond-pearl,diamond,15,bronzong,walk,11,1,40,40,radar-off,,,,
380,diamond-pearl,diamond,15,loudred,walk,11,1,40,40,radar-on,,,,
381,diamond-pearl,diamond,15,clefairy,walk,12,1,39,39,radar-off,,,,
382,diamond-pearl,diamond,15,loudred,walk,12,1,39,39,radar-on,,,,
383,diamond-pearl,diamond,16,bronzong,walk,1,20,40,40,,,,,
384,diamond-pearl,diamond,16,graveler,walk,2,20,38,38,,,,,
385,diamond-pearl,diamond,16,machoke,walk,3,10,39,39,,,,,
386,diamond-pearl,diamond,16,clefairy,walk,4,10,38,38,,,,,
387,diamond-pearl,diamond,16,medicham,walk,5,10,39,39,,,,,
388,diamond-pearl,diamond,16,golbat,walk,6,10,39,39,,,,,
389,diamond-pearl,diamond,16,chingling,walk,7,5,39,39,,,,,
390,diamond-pearl,diamond,16,chingling,walk,8,5,40,40,,,,,
391,diamond-pearl,diamond,16,bronzong,walk,9,4,38,38,slot2-none,,,,
392,diamond-pearl,diamond,16,solrock,walk,9,4,38,38,slot2-ruby,,,,
393,diamond-pearl,diamond,16,lunatone,walk,9,4,38,38,slot2-sapphire,,,,
394,diamond-pearl,diamond,16,bronzong,walk,9,4,38,38,slot2-emerald,,,,
395,diamond-pearl,diamond,16,bronzong,walk,9,4,38,38,slot2-firered,,,,
396,diamond-pearl,diamond,16,bronzong,walk,9,4,38,38,slot2-leafgreen,,,,
397,diamond-pearl,diamond,16,clefairy,walk,10,4,39,39,slot2-none,,,,
398,diamond-pearl,diamond,16,solrock,walk,10,4,39,39,slot2-ruby,,,,
399,diamond-pearl,diamond,16,lunatone,walk,10,4,39,39,slot2-sapphire,,,,
400,diamond-pearl,diamond,16,clefairy,walk,10,4,39,39,slot2-emerald,,,,
401,diamond-pearl,diamond,16,clefairy,walk,10,4,39,39,slot2-firered,,,,
402,diamond-pearl,diamond,16,clefairy,walk,10,4,39,39,slot2-leafgreen,,,,
403,diamond-pearl,diamond,16,bronzong,walk,11,1,39,39,,,,,
404,diamond-pearl,diamond,16,clefairy,walk,12,1,40,40,,,,,
405,diamond-pearl,diamond,16,zubat,surf,1,60,20,30,,,,,
406,diamond-pearl,diamond,16,zubat,surf,2,30,20,40,,,,,
407,diamond-pearl,diamond,16,golbat,surf,3,5,30,40,,,,,
408,diamond-pearl,diamond,16,golbat,surf,4,4,30,40,,,,,
409,diamond-pearl,diamond,16,golbat,surf,5,1,20,40,,,,,
410,diamond-pearl,diamond,16,magikarp,old-rod,1,60,4,6,,,,,
411,diamond-pearl,diamond,16,magikarp,old-rod,2,30,3,7,,,,,
412,diamond-pearl,diamond,16,magikarp,old-rod,3,5,5,10,,,,,
413,diamond-pearl,diamond,16,magikarp,old-rod,4,4,5,10,,,,,
414,diamond-pearl,diamond,16,magikarp,old-rod,5,1,5,10,,,,,
415,diamond-pearl,diamond,16,magikarp,good-rod,1,40,15,20,,,,,
416,diamond-pearl,diamond,16,barboach,good-rod,2,40,15,20,,,,,
417,diamond-pearl,diamond,16,magikarp,good-rod,3,15,10,25,,,,,
418,diamond-pearl,diamond,16,barboach,good-rod,4,4,10,25,,,,,
419,diamond-pearl,diamond,16,barboach,good-rod,5,1,10,25,,,,,
420,diamond-pearl,diamond,16,gyarados,super-rod,1,40,30,40,,,,,
421,diamond-pearl,diamond,16,dratini,super-rod,2,40,15,20,,,,,
422,diamond-pearl,diamond,16,gyarados,super-rod,3,15,40,55,,,,,
423,diamond-pearl,diamond,16,dragonair,super-rod,4,4,15,35,,,,,
424,diamond-pearl,diamond,16,dragonair,super-rod,5,1,15,40,,,,,
425,diamond-pearl,diamond,17,bronzong,walk,1,20,40,40,,,,,
426,diamond-pearl,diamond,17,graveler,walk,2,20,38,38,,,,,
427,diamond-pearl,diamond,17,machoke,walk,3,10,39,39,,,,,
428,diamond-pearl,diamond,17,clefairy,walk,4,10,38,38,,,,,
429,diamond-pearl,diamond,17,medicham,walk,5,10,39,39,,,,,
430,diamond-pearl,diamond,17,golbat,walk,6,10,39,39,,,,,
431,diamond-pearl,diamond,17,chingling,walk,7,5,40,40,,,,,
432,diamond-pearl,diamond,17,chimecho,walk,8,5,40,40,,,,,
433,diamond-pearl,diamond,17,bronzong,walk,9,4,38,38,slot2-none,,,,
434,diamond-pearl,diamond,17,solrock,walk,9,4,38,38,slot2-ruby,,,,
435,diamond-pearl,diamond,17,lunatone,walk,9,4,38,38,slot2-sapphire,,,,
436,diamond-pearl,diamond,17,bronzong,walk,9,4,38,38,slot2-emerald,,,,
437,diamond-pearl,diamond,17,bronzong,walk,9,4,38,38,slot2-firered,,,,
438,diamond-pearl,diamond,17,bronzong,walk,9,4,38,38,slot2-leafgreen,,,,
439,diamond-pearl,diamond,17,clefairy,walk,10,4,39,39,slot2-none,,,,
440,diamond-pearl,diamond,17,solrock,walk,10,4,39,39,slot2-ruby,,,,
441,diamond-pearl,diamond,17,lunatone,walk,10,4,39,39,slot2-sapphire,,,,
442,diamond-pearl,diamond,17,clefairy,walk,10,4,39,39,slot2-emerald,,,,
443,diamond-pearl,diamond,17,clefairy,walk,10,4,39,39,slot2-firered,,,,
444,diamond-pearl,diamond,17,clefairy,walk,10,4,39,39,slot2-leafgreen,,,,
445,diamond-pearl,diamond,17,bronzong,walk,11,1,39,39,,,,,
446,diamond-pearl,diamond,17,clefairy,walk,12,1,40,40,,,,,
447,diamond-pearl,diamond,18,bronzong,walk,1,20,42,42,,,,,
448,diamond-pearl,diamond,18,graveler,walk,2,20,40,40,,,,,
449,diamond-pearl,diamond,18,machoke,walk,3,10,41,41,,,,,
450,diamond-pearl,diamond,18,clefairy,walk,4,10,40,40,,,,,
451,diamond-pearl,diamond,18,medicham,walk,5,10,41,41,,,,,
452,diamond-pearl,diamond,18,golbat,walk,6,10,41,41,,,,,
453,diamond-pearl,diamond,18,chimecho,walk,7,5,41,41,,,,,
454,diamond-pearl,diamond,18,chimecho,walk,8,5,42,42,,,,,
455,diamond-pearl,diamond,18,bronzong,walk,9,4,40,40,slot2-none,,,,
456,diamond-pearl,diamond,18,solrock,walk,9,4,40,40,slot2-ruby,,,,
457,diamond-pearl,diamond,18,lunatone,walk,9,4,40,40,slot2-sapphire,,,,
458,diamond-pearl,diamond,18,bronzong,walk,9,4,40,40,slot2-emerald,,,,
459,diamond-pearl,diamond,18,bronzong,walk,9,4,40,40,slot2-firered,,,,
460,diamond-pearl,diamond,18,bronzong,walk,9,4,40,40,slot2-leafgreen,,,,
461,diamond-pearl,diamond,18,clefairy,walk,10,4,41,41,slot2-none,,,,
462,diamond-pearl,diamond,18,solrock,walk,10,4,41,41,slot2-ruby,,,,
463,diamond-pearl,diamond,18,lunatone,walk,10,4,41,41,slot2-sapphire,,,,
464,diamond-pearl,diamond,18,clefairy,walk,10,4,41,41,slot2-emerald,,,,
465,diamond-pearl,diamond,18,clefairy,walk,10,4,41,41,slot2-firered,,,,
466,diamond-pearl,diamond,18,clefairy,walk,10,4,41,41,slot2-leafgreen,,,,
467,diamond-pearl,diamond,18,bronzong,walk,11,1,41,41,,,,,
468,diamond-pearl,diamond,18,clefairy,walk,12,1,42,42,,,,,
469,diamond-pearl,diamond,19,bronzong,walk,1,20,42,42,,,,,
470,diamond-pearl,diamond,19,graveler,walk,2,20,40,40,,,,,
471,diamond-pearl,diamond,19,machoke,walk,3,10,41,41,,,,,
472,diamond-pearl,diamond,19,clefairy,walk,4,10,40,40,,,,,
473,diamond-pearl,diamond,19,medicham,walk,5,10,41,41,,,,,
474,diamond-pearl,diamond,19,golbat,walk,6,10,41,41,,,,,
475,diamond-pearl,diamond,19,chimecho,walk,7,5,41,41,,,,,
476,diamond-pearl,diamond,19,chimecho,walk,8,5,42,42,,,,,
477,diamond-pearl,diamond,19,bronzong,walk,9,4,40,40,slot2-none,,,,
478,diamond-pearl,diamond,19,solrock,walk,9,4,40,40,slot2-ruby,,,,
479,diamond-pearl,diamond,19,lunatone,walk,9,4,40,40,slot2-sapphire,,,,
480,diamond-pearl,diamond,19,bronzong,walk,9,4,40,40,slot2-emerald,,,,
481,diamond-pearl,diamond,19,bronzong,walk,9,4,40,40,slot2-firered,,,,
482,diamond-pearl,diamond,19,bronzong,walk,9,4,40,40,slot2-leafgreen,,,,
483,diamond-pearl,diamond,19,clefairy,walk,10,4,41,41,slot2-none,,,,
484,diamond-pearl,diamond,19,solrock,walk,10,4,41,41,slot2-ruby,,,,
485,diamond-pearl,diamond,19,lunatone,walk,10,4,41,41,slot2-sapphire,,,,
486,diamond-pearl,diamond,19,clefairy,walk,10,4,41,41,slot2-emerald,,,,
487,diamond-pearl,diamond,19,clefairy,walk,10,4,41,41,slot2-firered,,,,
488,diamond-pearl,diamond,19,clefairy,walk,10,4,41,41,slot2-leafgreen,,,,
489,diamond-pearl,diamond,19,bronzong,walk,11,1,41,41,,,,,
490,diamond-pearl,diamond,19,clefairy,walk,12,1,42,42,,,,,
491,diamond-pearl,diamond,20,graveler,walk,1,20,40,40,,,,,
492,diamond-pearl,diamond,20,graveler,walk,2,20,39,39,,,,,
493,diamond-pearl,diamond,20,machoke,walk,3,10,40,40,,,,,
494,diamond-pearl,diamond,20,clefairy,walk,4,10,38,38,,,,,
495,diamond-pearl,diamond,20,medicham,walk,5,10,40,40,,,,,
496,diamond-pearl,diamond,20,golbat,walk,6,10,39,39,,,,,
497,diamond-pearl,diamond,20,chingling,walk,7,5,38,38,,,,,
498,diamond-pearl,diamond,20,chingling,walk,8,5,40,40,,,,,
499,diamond-pearl,diamond,20,bronzong,walk,9,4,40,40,slot2-none,,,,
500,diamond-pearl,diamond,20,solrock,walk,9,4,40,40,slot2-ruby,,,,
501,diamond-pearl,diamond,20,lunatone,walk,9,4,40,40,slot2-sapphire,,,,
502,diamond-pearl,diamond,20,bronzong,walk,9,4,40,40,slot2-emerald,,,,
503,diamond-pearl,diamond,20,bronzong,walk,9,4,40,40,slot2-firered,,,,
504,diamond-pearl,diamond,20,bronzong,walk,9,4,40,40,slot2-leafgreen,,,,
505,diamond-pearl,diamond,20,clefairy,walk,10,4,39,39,slot2-none,,,,
506,diamond-pearl,diamond,20,solrock,walk,10,4,39,39,slot2-ruby,,,,
507,diamond-pearl,diamond,20,lunatone,walk,10,4,39,39,slot2-sapphire,,,,
508,diamond-pearl,diamond,20,clefairy,walk,10,4,39,39,slot2-emerald,,,,
509,diamond-pearl,diamond,20,clefairy,walk,10,4,39,39,slot2-firered,,,,
510,diamond-pearl,diamond,20,clefairy,walk,10,4,39,39,slot2-leafgreen,,,,
511,diamond-pearl,diamond,20,bronzong,walk,11,1,39,39,,,,,
512,diamond-pearl,diamond,20,clefairy,walk,12,1,40,40,,,,,
513,diamond-pearl,diamond,21,meditite,walk,1,20,31,31,,,,,
514,diamond-pearl,diamond,21,graveler,walk,2,20,31,31,,,,,
515,diamond-pearl,diamond,21,clefairy,walk,3,10,30,30,,,,,
516,diamond-pearl,diamond,21,golbat,walk,4,10,32,32,,,,,
517,diamond-pearl,diamond,21,machoke,walk,5,10,31,31,,,,,
518,diamond-pearl,diamond,21,golbat,walk,6,10,31,31,,,,,
519,diamond-pearl,diamond,21,chingling,walk,7,5,30,30,,,,,
520,diamond-pearl,diamond,21,chingling,walk,8,5,30,30,,,,,
521,diamond-pearl,diamond,21,meditite,walk,9,4,32,32,,,,,
522,diamond-pearl,diamond,21,clefairy,walk,10,4,31,31,,,,,
523,diamond-pearl,diamond,21,meditite,walk,11,1,32,32,,,,,
524,diamond-pearl,diamond,21,clefairy,walk,12,1,32,32,,,,,
525,diamond-pearl,diamond,22,meditite,walk,1,20,13,13,,,,,
526,diamond-pearl,diamond,22,geodude,walk,2,20,13,13,,,,,
527,diamond-pearl,diamond,22,cleffa,walk,3,10,12,12,time-morning,,,,
528,diamond-pearl,diamond,22,geodude,walk,3,10,12,12,time-day,,,,
529,diamond-pearl,diamond,22,geodude,walk,3,10,12,12,time-night,,,,
530,diamond-pearl,diamond,22,cleffa,walk,4,10,12,12,time-morning,,,,
531,diamond-pearl,diamond,22,zubat,walk,4,10,12,12,time-day,,,,
532,diamond-pearl,diamond,22,zubat,walk,4,10,12,12,time-night,,,,
533,diamond-pearl,diamond,22,machop,walk,5,10,13,13,,,,,
534,diamond-pearl,diamond,22,zubat,walk,6,10,13,13,,,,,
535,diamond-pearl,diamond,22,chingling,walk,7,5,13,13,,,,,
536,diamond-pearl,diamond,22,chingling,walk,8,5,13,13,,,,,
537,diamond-pearl,diamond,22,meditite,walk,9,4,14,14,slot2-none,,,,
538,diamond-pearl,diamond,22,meditite,walk,9,4,14,14,slot2-ruby,,,,
539,diamond-pearl,diamond,22,cleffa,walk,9,4,14,14,slot2-sapphire,,,,
540,diamond-pearl,diamond,22,meditite,walk,9,4,14,14,slot2-emerald,,,,
541,diamond-pearl,diamond,22,meditite,walk,9,4,14,14,slot2-firered,,,,
542,diamond-pearl,diamond,22,meditite,walk,9,4,14,14,slot2-leafgreen,,,,
543,diamond-pearl,diamond,22,cleffa,walk,10,4,12,12,,,,,
544,diamond-pearl,diamond,22,meditite,walk,11,1,14,14,,,,,
545,diamond-pearl,diamond,22,cleffa,walk,12,1,12,12,,,,,
546,diamond-pearl,diamond,23,meditite,walk,1,20,31,31,,,,,
547,diamond-pearl,diamond,23,graveler,walk,2,20,31,31,,,,,
548,diamond-pearl,diamond,23,clefairy,walk,3,10,30,30,,,,,
549,diamond-pearl,diamond,23,golbat,walk,4,10,32,32,,,,,
550,diamond-pearl,diamond,23,machoke,walk,5,10,31,31,,,,,
551,diamond-pearl,diamond,23,golbat,walk,6,10,31,31,,,,,
552,diamond-pearl,diamond,23,chingling,walk,7,5,30,30,,,,,
553,diamond-pearl,diamond,23,chingling,walk,8,5,30,30,,,,,
554,diamond-pearl,diamond,23,meditite,walk,9,4,32,32,,,,,
555,diamond-pearl,diamond,23,clefairy,walk,10,4,31,31,,,,,
556,diamond-pearl,diamond,23,meditite,walk,11,1,32,32,,,,,
557,diamond-pearl,diamond,23,clefairy,walk,12,1,32,32,,,,,
558,diamond-pearl,diamond,23,zubat,surf,1,60,20,30,,,,,
559,diamond-pearl,diamond,23,zubat,surf,2,30,20,40,,,,,
560,diamond-pearl,diamond,23,golbat,surf,3,5,30,40,,,,,
561,diamond-pearl,diamond,23,golbat,surf,4,4,30,40,,,,,
562,diamond-pearl,diamond,23,golbat,surf,5,1,20,40,,,,,
563,diamond-pearl,diamond,23,magikarp,old-rod,1,60,4,6,,,,,
564,diamond-pearl,diamond,23,magikarp,old-rod,2,30,3,7,,,,,
565,diamond-pearl,diamond,23,magikarp,old-rod,3,5,5,10,,,,,
566,diamond-pearl,diamond,23,magikarp,old-rod,4,4,5,10,,,,,
567,diamond-pearl,diamond,23,magikarp,old-rod,5,1,5,10,,,,,
568,diamond-pearl,diamond,23,magikarp,good-rod,1,40,15,20,,,,,
569,diamond-pearl,diamond,23,barboach,good-rod,2,40,15,20,,,,,
570,diamond-pearl,diamond,23,magikarp,good-rod,3,15,10,25,,,,,
571,diamond-pearl,diamond,23,barboach,good-rod,4,4,10,25,,,,,
572,diamond-pearl,diamond,23,barboach,good-rod,5,1,10,25,,,,,
573,diamond-pearl,diamond,23,gyarados,super-rod,1,40,30,40,,,,,
574,diamond-pearl,diamond,23,whiscash,super-rod,2,40,30,40,,,,,
575,diamond-pearl,diamond,23,gyarados,super-rod,3,15,40,55,,,,,
576,diamond-pearl,diamond,23,whiscash,super-rod,4,4,20,50,,,,,
577,diamond-pearl,diamond,23,whiscash,super-rod,5,1,20,50,,,,,
578,diamond-pearl,diamond,24,wooper,walk,1,20,24,24,,,,,
579,diamond-pearl,diamond,24,bibarel,walk,2,20,25,25,,,,,
580,diamond-pearl,diamond,24,budew,walk,3,10,24,24,time-morning,,,,
581,diamond-pearl,diamond,24,budew,walk,3,10,24,24,time-day,,,,
582,diamond-pearl,diamond,24,hoothoot,walk,3,10,24,24,time-night,,,,
583,diamond-pearl,diamond,24,starly,walk,4,10,26,26,time-morning,,,,
584,diamond-pearl,diamond,24,starly,walk,4,10,26,26,time-day,,,,
585,diamond-pearl,diamond,24,noctowl,walk,4,10,26,26,time-night,,,,
586,diamond-pearl,diamond,24,marill,walk,5,10,25,25,,,,,
587,diamond-pearl,diamond,24,quagsire,walk,6,10,25,25,,,,,
588,diamond-pearl,diamond,24,marill,walk,7,5,26,26,great-marsh-daily-slot-none,,,,
589,diamond-pearl,diamond,24,quagsire,walk,8,5,26,26,great-marsh-daily-slot-none,,,,
590,diamond-pearl,diamond,24,psyduck,walk,9,4,26,26,slot2-none,,,,
591,diamond-pearl,diamond,24,psyduck,walk,9,4,26,26,slot2-ruby,,,,
592,diamond-pearl,diamond,24,psyduck,walk,9,4,26,26,slot2-sapphire,,,,
593,diamond-pearl,diamond,24,psyduck,walk,9,4,26,26,slot2-emerald,,,,
594,diamond-pearl,diamond,24,arbok,walk,9,4,26,26,slot2-firered,,,,
595,diamond-pearl,diamond,24,psyduck,walk,9,4,26,26,slot2-leafgreen,,,,
596,diamond-pearl,diamond,24,psyduck,walk,10,4,24,24,slot2-none,,,,
597,diamond-pearl,diamond,24,psyduck,walk,10,4,24,24,slot2-ruby,,,,
598,diamond-pearl,diamond,24,psyduck,walk,10,4,24,24,slot2-sapphire,,,,
599,diamond-pearl,diamond,24,psyduck,walk,10,4,24,24,slot2-emerald,,,,
600,diamond-pearl,diamond,24,arbok,walk,10,4,24,24,slot2-firered,,,,
601,diamond-pearl,diamond,24,psyduck,walk,10,4,24,24,slot2-leafgreen,,,,
602,diamond-pearl,diamond,24,bidoof,walk,11,1,26,26,,,,,
603,diamond-pearl,diamond,24,azurill,walk,12,1,24,24,,,,,
604,diamond-pearl,diamond,24,wooper,surf,1,60,20,30,,,,,
605,diamond-pearl,diamond,24,marill,surf,2,30,20,30,,,,,
606,diamond-pearl,diamond,24,quagsire,surf,3,5,20,40,,,,,
607,diamond-pearl,diamond,24,psyduck,surf,4,4,20,40,,,,,
608,diamond-pearl,diamond,24,psyduck,surf,5,1,20,40,,,,,
609,diamond-pearl,diamond,24,magikarp,old-rod,1,60,4,6,,,,,
610,diamond-pearl,diamond,24,magikarp,old-rod,2,30,3,7,,,,,
611,diamond-pearl,diamond,24,magikarp,old-rod,3,5,5,10,,,,,
612,diamond-pearl,diamond,24,magikarp,old-rod,4,4,5,10,,,,,
613,diamond-pearl,diamond,24,magikarp,old-rod,5,1,5,10,,,,,
614,diamond-pearl,diamond,24,magikarp,good-rod,1,40,15,20,,,,,
615,diamond-pearl,diamond,24,barboach,good-rod,2,40,15,20,,,,,
616,diamond-pearl,diamond,24,magikarp,good-rod,3,15,10,25,,,,,
617,diamond-pearl,diamond,24,gyarados,good-rod,4,4,15,30,,,,,
618,diamond-pearl,diamond,24,gyarados,good-rod,5,1,15,30,,,,,
619,diamond-pearl,diamond,24,whiscash,super-rod,1,40,30,55,,,,,
620,diamond-pearl,diamond,24,carvanha,super-rod,2,40,15,20,,,,,
621,diamond-pearl,diamond,24,gyarados,super-rod,3,15,40,55,,,,,
622,diamond-pearl,diamond,24,carvanha,super-rod,4,4,15,30,,,,,
623,diamond-pearl,diamond,24,carvanha,super-rod,5,1,15,30,,,,,
624,diamond-pearl,diamond,25,wooper,walk,1,20,24,24,,,,,
625,diamond-pearl,diamond,25,bibarel,walk,2,20,25,25,,,,,
626,diamond-pearl,diamond,25,budew,walk,3,10,24,24,time-morning,,,,
627,diamond-pearl,diamond,25,budew,walk,3,10,24,24,time-day,,,,
628,diamond-pearl,diamond,25,hoothoot,walk,3,10,24,24,time-night,,,,
629,diamond-pearl,diamond,25,starly,walk,4,10,26,26,time-morning,,,,
630,diamond-pearl,diamond,25,starly,walk,4,10,26,26,time-day,,,,
631,diamond-pearl,diamond,25,noctowl,walk,4,10,26,26,time-night,,,,
632,diamond-pearl,diamond,25,marill,walk,5,10,25,25,,,,,
633,diamond-pearl,diamond,25,quagsire,walk,6,10,25,25,,,,,
634,diamond-pearl,diamond,25,marill,walk,7,5,26,26,great-marsh-daily-slot-none,,,,
635,diamond-pearl,diamond,25,quagsire,walk,8,5,26,26,great-marsh-daily-slot-none,,,,
636,diamond-pearl,diamond,25,psyduck,walk,9,4,26,26,slot2-none,,,,
637,diamond-pearl,diamond,25,psyduck,walk,9,4,26,26,slot2-ruby,,,,
638,diamond-pearl,diamond,25,psyduck,walk,9,4,26,26,slot2-sapphire,,,,
639,diamond-pearl,diamond,25,psyduck,walk,9,4,26,26,slot2-emerald,,,,
640,diamond-pearl,diamond,25,arbok,walk,9,4,26,26,slot2-firered,,,,
641,diamond-pearl,diamond,25,psyduck,walk,9,4,26,26,slot2-leafgreen,,,,
642,diamond-pearl,diamond,25,psyduck,walk,10,4,24,24,slot2-none,,,,
643,diamond-pearl,diamond,25,psyduck,walk,10,4,24,24,slot2-ruby,,,,
644,diamond-pearl,diamond,25,psyduck,walk,10,4,24,24,slot2-sapphire,,,,
645,diamond-pearl,diamond,25,psyduck,walk,10,4,24,24,slot2-emerald,,,,
646,diamond-pearl,diamond,25,arbok,walk,10,4,24,24,slot2-firered,,,,
647,diamond-pearl,diamond,25,psyduck,walk,10,4,24,24,slot2-leafgreen,,,,
648,diamond-pearl,diamond,25,bidoof,walk,11,1,26,26,,,,,
649,diamond-pearl,diamond,25,azurill,walk,12,1,24,24,,,,,
650,diamond-pearl,diamond,25,wooper,surf,1,60,20,30,,,,,
651,diamond-pearl,diamond,25,marill,surf,2,30,20,30,,,,,
652,diamond-pearl,diamond,25,quagsire,surf,3,5,20,40,,,,,
653,diamond-pearl,diamond,25,psyduck,surf,4,4,20,40,,,,,
654,diamond-pearl,diamond,25,psyduck,surf,5,1,20,40,,,,,
655,diamond-pearl,diamond,25,magikarp,old-rod,1,60,4,6,,,,,
656,diamond-pearl,diamond,25,magikarp,old-rod,2,30,3,7,,,,,
657,diamond-pearl,diamond,25,magikarp,old-rod,3,5,5,10,,,,,
658,diamond-pearl,diamond,25,magikarp,old-rod,4,4,5,10,,,,,
659,diamond-pearl,diamond,25,magikarp,old-rod,5,1,5,10,,,,,
660,diamond-pearl,diamond,25,magikarp,good-rod,1,40,15,20,,,,,
661,diamond-pearl,diamond,25,barboach,good-rod,2,40,15,20,,,,,
662,diamond-pearl,diamond,25,magikarp,good-rod,3,15,10,25,,,,,
663,diamond-pearl,diamond,25,gyarados,good-rod,4,4,15,30,,,,,
664,diamond-pearl,diamond,25,gyarados,good-rod,5,1,15,30,,,,,
665,diamond-pearl,diamond,25,whiscash,super-rod,1,40,30,55,,,,,
666,diamond-pearl,diamond,25,carvanha,super-rod,2,40,15,20,,,,,
667,diamond-pearl,diamond,25,gyarados,super-rod,3,15,40,55,,,,,
668,diamond-pearl,diamond,25,carvanha,super-rod,4,4,15,30,,,,,
669,diamond-pearl,diamond,25,carvanha,super-rod,5,1,15,30,,,,,
670,diamond-pearl,diamond,26,wooper,walk,1,20,22,22,,,,,
671,diamond-pearl,diamond,26,bibarel,walk,2,20,23,23,,,,,
672,diamond-pearl,diamond,26,budew,walk,3,10,22,22,time-morning,,,,
673,diamond-pearl,diamond,26,budew,walk,3,10,22,22,time-day,,,,
674,diamond-pearl,diamond,26,hoothoot,walk,3,10,22,22,time-night,,,,
675,diamond-pearl,diamond,26,starly,walk,4,10,24,24,time-morning,,,,
676,diamond-pearl,diamond,26,starly,walk,4,10,24,24,time-day,,,,
677,diamond-pearl,diamond,26,hoothoot,walk,4,10,24,24,time-night,,,,
678,diamond-pearl,diamond,26,marill,walk,5,10,23,23,,,,,
679,diamond-pearl,diamond,26,quagsire,walk,6,10,23,23,,,,,
680,diamond-pearl,diamond,26,marill,walk,7,5,24,24,great-marsh-daily-slot-none,,,,
681,diamond-pearl,diamond,26,quagsire,walk,8,5,24,24,great-marsh-daily-slot-none,,,,
682,diamond-pearl,diamond,26,psyduck,walk,9,4,24,24,slot2-none,,,,
683,diamond-pearl,diamond,26,psyduck,walk,9,4,24,24,slot2-ruby,,,,
684,diamond-pearl,diamond,26,psyduck,walk,9,4,24,24,slot2-sapphire,,,,
685,diamond-pearl,diamond,26,psyduck,walk,9,4,24,24,slot2-emerald,,,,
686,diamond-pearl,diamond,26,arbok,walk,9,4,24,24,slot2-firered,,,,
687,diamond-pearl,diamond,26,psyduck,walk,9,4,24,24,slot2-leafgreen,,,,
688,diamond-pearl,diamond,26,psyduck,walk,10,4,22,22,slot2-none,,,,
689,diamond-pearl,diamond,26,psyduck,walk,10,4,22,22,slot2-ruby,,,,
690,diamond-pearl,diamond,26,psyduck,walk,10,4,22,22,slot2-sapphire,,,,
691,diamond-pearl,diamond,26,psyduck,walk,10,4,22,22,slot2-emerald,,,,
692,diamond-pearl,diamond,26,arbok,walk,10,4,22,22,slot2-firered,,,,
693,diamond-pearl,diamond,26,psyduck,walk,10,4,22,22,slot2-leafgreen,,,,
694,diamond-pearl,diamond,26,bidoof,walk,11,1,24,24,,,,,
695,diamond-pearl,diamond,26,azurill,walk,12,1,22,22,,,,,
696,diamond-pearl,diamond,26,wooper,surf,1,60,20,30,,,,,
697,diamond-pearl,diamond,26,marill,surf,2,30,20,30,,,,,
698,diamond-pearl,diamond,26,quagsire,surf,3,5,20,40,,,,,
699,diamond-pearl,diamond,26,psyduck,surf,4,4,20,40,,,,,
700,diamond-pearl,diamond,26,psyduck,surf,5,1,20,40,,,,,
701,diamond-pearl,diamond,26,magikarp,old-rod,1,60,4,6,,,,,
702,diamond-pearl,diamond,26,magikarp,old-rod,2,30,3,7,,,,,
703,diamond-pearl,diamond,26,magikarp,old-rod,3,5,5,10,,,,,
704,diamond-pearl,diamond,26,magikarp,old-rod,4,4,5,10,,,,,
